Unnamed: 0;n_ships;own_mmsi;obst_mmsi;own_name;obst_name;own_callsign;obst_callsign;own_length;obst_length;own_width;obst_width;own_type;obst_type;own_nav_status;obst_nav_status;own_speed;obst_speed;multi_man_own;maneuver_made_own;maneuver_index_own;maneuver_stop_idx_own;r_maneuver_own;pre_man_dist_own;pre_man_t_cpa_own;post_man_dist_own;post_man_t_cpa_own;delta_speed_own;delta_course_own;multi_man_obst;maneuver_made_obst;maneuver_index_obst;maneuver_stop_idx_obst;r_maneuver_obst;pre_man_dist_obst;pre_man_t_cpa_obst;post_man_dist_obst;post_man_t_cpa_obst;delta_speed_obst;delta_course_obst;alpha_start;beta_start;r_cpa;alpha_cpa;beta_cpa;lon_maneuver;lat_maneuver;COLREG;single_COLREG_type;time;date_cpa;cpa_idx;start_idx;stop_idx;case;dataset;COLREGS_not_filt;COLREGS_filt;img_name;img_class
41520;96;257017290;257799600;MOKSTRAFJORD;;LEMZ;;122.1;14.96;;;;;0.0;0.0;6.539473090277778;4.367552951388889;False;True;11;17;1621.905561369107;1218.0;12.0;1078.1;0.0;0.0729479823178658;31.453048824222712;False;True;7;14;3382.053762139203;2835.3;9.0;158.4;0.0;0.0200413874645568;11.897657964487014;76.83771025613117;312.8377102561312;271.74445716518505;-170.78327112696124;60.115166373038754;5.24709;60.14265;-1.0;True;00:10:00;2020-10-08 16:08:00;15;3;13;JDJO6;encs_west;3;3.0;./img/257017290-257799600-JDJO6_-1.0.png;False
41548;96;259397000;257055860;RIPNES;SAMNOY;JWPX;LEWS;58.6;134.0;;;;;0.0;0.0;4.784187184343434;8.38164457070707;False;True;2;7;5877.37923312764;1702.2;10.0;162.7;14.0;0.0934459320269036;19.475679337464484;False;True;2;6;5877.37923312764;1702.2;10.0;134.7;14.0;0.0498078066791976;-17.32157062528129;6.607887132187733;302.7172621321877;375.3731476810894;-61.46279717380828;171.55282782619173;5.35361;60.12674;-1.0;True;00:11:00;2020-10-08 16:09:00;16;1;12;JDJO6;encs_west;1;1.0;./img/259397000-257055860-JDJO6_-1.0.png;False
41557;101;229288000;258033200;SC AHTELA;NORDNES;9HA3206;JWCH;140.0;15.0;;;;;0.0;0.0;7.777622974537036;7.888817997685185;False;True;4;12;8949.790726603613;1853.6;12.0;200.2;13.0;-0.2262855587811483;-33.92332256674059;False;True;2;5;10722.456185035217;327.8;14.0;1842.5;12.0;0.2261768351592605;8.53845067345902;26.71146924712905;335.461469247129;911.7119556087896;-177.80917833219615;311.40371229280385;5.181236;60.217029;-1.0;True;00:06:00;2020-10-08 16:26:00;14;1;7;OWM07;encs_west;2;3.0;./img/229288000-258033200-OWM07_-1.0.png;False
41571;101;257103370;257036840;;HORGEFJORD;;LEWF;;116.0;;;;;0.0;0.0;11.808107638888892;6.930385101010102;False;True;9;14;1849.324084632009;2503.5;0.0;942.9;0.0;-0.1449190042652128;29.293966552267005;False;True;4;9;5227.051827751476;5607.5;0.0;2503.5;0.0;0.1344142892199982;-30.985721879396305;53.45131578768194;319.7013157876819;516.3380481816266;21.42222831691082;219.6722283169109;5.25068;60.123123;-1.0;True;00:11:00;2020-10-08 16:24:00;12;1;12;OWM07;encs_west;2;2.0;./img/257103370-257036840-OWM07_-1.0.png;False
41572;101;257103370;259665000;;EDDA FAUNA;;JWMZ3;;109.0;;;;;0.0;0.0;11.832222222222224;6.297121527777778;False;False;3;3;5379.826251841215;;;;;0.0;0.0;False;True;2;6;6337.474020459567;6596.5;0.0;2959.2;0.0;0.0713022289851408;-4.987928877151666;15.81322983394653;325.43822983394654;1627.6870122969;-50.24923578834591;254.5007642116541;5.324812;60.114602;-1.0;True;00:05:00;2020-10-08 16:20:00;8;1;6;OWM07;encs_west;2;2.0;;
41608;56;257007520;258416000;SANDTROLL;EKSPRESSEN;LETI;LCBK;54.0;33.0;;;;;0.0;0.0;4.662655164930555;7.156253797743056;False;True;6;10;5422.270020941414;2179.2;10.0;867.4;0.0;-0.0829253490789532;-3.758451823299177;False;True;5;7;6180.77796478728;173.5;18.0;1998.0;10.0;6.066137848125574;12.879518711329544;61.660614265840216;331.66061426584025;482.4220247874258;37.26266622137639;159.95016622137638;5.20407;60.3893;-1.0;True;00:08:00;2020-10-08 16:33:00;18;1;9;D7M7F;encs_west;2;2.0;./img/257007520-258416000-D7M7F_-1.0.png;False
41615;56;257103370;257036840;;HORGEFJORD;;LEWF;;116.0;;;;;0.0;0.0;11.779973958333333;6.944497612847222;False;True;6;11;1840.773750356084;2503.5;0.0;942.9;0.0;-0.1449190042652128;29.27125745807882;False;True;2;6;4351.710259196952;4751.8;0.0;2503.5;0.0;0.1450764191824296;-26.69385899545605;46.79588955566356;319.6708895556635;512.9917153327134;22.02957112587685;220.27957112587688;5.25068;60.123123;-1.0;True;00:08:00;2020-10-08 16:24:00;9;1;9;D7M7F;encs_west;1;1.0;./img/257103370-257036840-D7M7F_-1.0.png;False
41625;56;257865500;259301000;257865500;HAUGLAKS;;LHNT;0.0;27.0;0.0;;0.0;;0.0;0.0;4.026587357954546;2.474188220091541;True;False;6;6;4635.183243411206;;;;;0.0;0.0;True;True;2;6;5851.801385043757;5639.3;10.0;1676.8;17.0;1.552618093531083;43.0238412493114;86.46018643347472;308.14768643347475;343.4326280364175;123.6032239436851;79.25947394368511;5.142123;60.3959;-1.0;True;00:11:00;2020-10-08 16:32:00;17;1;12;D7M7F;encs_west;1;1.0;;
41662;88;257576380;258308000;;BIRKELAND;;LMWI;;69.0;;;;;0.0;0.0;3.559915364583334;6.883105902777777;False;False;6;6;4615.710809832005;;;;;0.0;0.0;False;True;7;12;4205.223592152973;1063.0;20.0;1971.1;14.0;-1.55295961058268;27.02551339740202;32.773524405221536;277.1485244052216;1712.9516046870604;-60.30618449659088;229.8813155034092;5.176494;60.07649;-1.0;True;00:10:00;2020-10-08 18:06:00;15;1;11;DB8HG;encs_west;1;1.0;;
41708;92;259610000;257121000;HORDAFOR II;SEIBRIS;LJWD;LLTI;56.01;24.0;;;;;0.0;0.0;4.387705853174603;3.4104910714285723;False;True;2;8;5221.4859159055495;2774.1;15.0;126.8;14.0;-0.0087628113144901;-54.23156329664125;False;True;5;10;4416.1473356309125;2092.8;16.0;255.1;14.0;-0.6200190771015104;13.491314314961445;37.52579613345115;287.33829613345114;190.41270965983333;140.91203430353423;156.66203430353426;5.151115;60.023375;-1.0;True;00:07:00;2020-10-09 04:35:00;16;1;8;M0C7V;encs_west;2;2.0;./img/259610000-257121000-M0C7V_-1.0.png;False
41720;112;258416000;259076000;EKSPRESSEN;SEIHAV;LCBK;LDRX;33.0;79.0;;;;;0.0;0.0;9.043772569444446;5.564842013888889;True;True;15;7;399.6530495317208;1111.4;0.0;1451.5;0.0;0.0;0.0;True;False;4;4;3780.761596556969;;;;;0.0;0.0;33.6783638387251;347.4283638387251;399.6530495317208;-86.363797771493;312.19870222850693;5.23205;60.4055;-1.0;True;00:05:00;2020-10-09 05:32:00;15;2;7;BUYG4;encs_west;1;1.0;./img/258416000-259076000-BUYG4_-1.0.png;False
41724;112;259395000;257045710;UTSIRA;FOSNA VIKING;LNDY;LH2288;48.2;15.0;;;;;0.0;0.0;6.23603125;4.033967881944444;False;True;3;8;5861.083047526287;1289.7;15.0;3077.5;13.0;0.3113987242261515;-15.570501280254284;False;True;2;9;6274.782069522419;1189.4;14.0;3053.5;13.0;0.2122314105085556;-30.19496352098005;67.64879485149609;338.5550448514961;2826.525862255653;164.61792934312365;65.36792934312368;5.140484;59.400343;-1.0;True;00:05:00;2020-10-09 05:33:00;16;1;6;BUYG4;encs_west;2;2.0;./img/259395000-257045710-BUYG4_-1.0.png;False
41736;113;258416000;259076000;EKSPRESSEN;SEIHAV;LCBK;LDRX;33.0;79.0;;;;;0.0;0.0;9.043772569444446;5.564842013888889;True;True;14;6;399.6530495316952;1111.4;0.0;1451.5;0.0;0.0;0.0;True;False;3;3;3780.620474207923;;;;;0.0;0.0;33.67836383872505;347.42836383872503;399.6530495316952;-86.36379777149106;312.1987022285089;5.23205;60.4055;-1.0;True;00:05:00;2020-10-09 05:32:00;14;1;6;UCC5Q;encs_west;1;1.0;./img/258416000-259076000-UCC5Q_-1.0.png;False
