Unnamed: 0;n_ships;own_mmsi;obst_mmsi;own_name;obst_name;own_callsign;obst_callsign;own_length;obst_length;own_width;obst_width;own_type;obst_type;own_nav_status;obst_nav_status;own_speed;obst_speed;multi_man_own;maneuver_made_own;maneuver_index_own;maneuver_stop_idx_own;r_maneuver_own;pre_man_dist_own;pre_man_t_cpa_own;post_man_dist_own;post_man_t_cpa_own;delta_speed_own;delta_course_own;multi_man_obst;maneuver_made_obst;maneuver_index_obst;maneuver_stop_idx_obst;r_maneuver_obst;pre_man_dist_obst;pre_man_t_cpa_obst;post_man_dist_obst;post_man_t_cpa_obst;delta_speed_obst;delta_course_obst;alpha_start;beta_start;r_cpa;alpha_cpa;beta_cpa;lon_maneuver;lat_maneuver;COLREG;single_COLREG_type;time;date_cpa;cpa_idx;start_idx;stop_idx;case;dataset;COLREGS_not_filt;COLREGS_filt;img_name;img_class
11;18;258296000;229061000;258296000;SEA CARGO EXPRESS;;9HA3034;0.0;119.0;0.0;;0.0;;0.0;0.0;8.609480406746032;1.962252449156746;True;False;8;8;4105.460074096441;;;;;0.0;0.0;True;True;11;16;2894.5976110678985;706.4;17.0;1221.8;0.0;-0.382366447438078;14.88665998524656;-175.3679217466413;358.1320782533587;1312.9814202798132;-145.35816725439452;73.5480827456055;5.33483;60.0371;-2.0;True;00:14:00;2019-01-01 07:29:00;16;1;15;3KDAF;encs_west;1;1.0;;
23;11;257287000;258841000;FJORDSOL;HAROYFJORD;LNPV;LDHE;20.0;123.12;;;;;0.0;0.0;7.634275173611111;3.2924444444444445;False;True;11;16;1250.964655775692;1315.9;0.0;1190.6;20.0;-6.6969166280214445;32.01645695791058;False;False;10;10;1499.6941188122344;;;;;0.0;0.0;-115.26800621622372;339.7319937837763;1140.496006130668;-103.98666628444992;239.2633337155501;5.74706;58.97435;-2.0;True;00:05:00;2019-01-01 20:49:00;13;8;13;3JHGF;encs_west;1;1.0;./img/257287000-258841000-3JHGF_-2.0.png;False
25;11;259386000;257144700;STAVANGERFJORD;BOKNAFJORD;LICY;3YQA;129.8;130.0;;;;;0.0;0.0;7.912798611111111;2.1397673611111108;False;True;2;9;1445.030259198746;319.9;5.0;1602.3;0.0;0.3401937385223066;17.24963043019087;False;True;2;9;1445.030259198746;319.9;5.0;1602.3;0.0;-0.4858005948425437;33.559664895461154;179.15964001829968;10.159640018299696;372.7262400207405;-120.06374715650054;86.18625284349943;5.572658;59.15258;-2.0;True;00:05:00;2019-01-01 20:42:00;6;1;6;3JHGF;encs_west;1;1.0;./img/259386000-257144700-3JHGF_-2.0.png;False
86;62;258031000;219011205;AQUA FJORD;ESVAGT CONTENDER;LMPG;OZAS2;60.0;48.0;;;;;0.0;0.0;5.797834821428571;3.138053695436508;False;True;7;12;437.98407505297087;278.0;8.0;1975.6;0.0;0.4172418904966273;-50.117515331508265;False;False;4;4;863.3275739833635;;;;;0.0;0.0;174.64522454479763;3.2702245447976392;362.5278472062352;-141.65539116529135;58.34460883470867;5.184412;60.388717;-2.0;True;00:07:00;2020-01-01 08:53:00;8;1;8;SPHYV;encs_west;2;2.0;./img/258031000-219011205-SPHYV_-2.0.png;False
94;62;314292000;258356000;SAMSKIP COMMANDER;FRAMFJORD;8PVT;LDXU3;101.0;67.1;;;;;0.0;0.0;6.978827401620369;4.359883174189815;False;True;7;13;1024.4444006387118;728.5;9.0;296.6;0.0;-0.5806127192774726;33.265286382658445;False;True;2;9;1849.8726983227791;163.8;13.0;660.8;0.0;-0.5542314562169639;40.68548264365418;-172.30914600780514;1.1908539921948882;259.6638596339544;-79.7162388074426;100.0337611925574;5.533423;59.090933;-2.0;True;00:12:00;2020-01-01 09:00:00;15;1;13;SPHYV;encs_west;2;2.0;./img/314292000-258356000-SPHYV_-2.0.png;False
108;25;257055930;257774600;HUFTAROY;UTNE;LEWQ;LCBJ;134.0;49.9;;;;;0.0;0.0;8.616944444444444;5.113095486111112;False;True;2;9;2306.8414098069247;1375.7;8.0;573.1;11.0;0.1432549624022829;12.21003911321596;False;False;6;6;1491.1388701257797;;;;;0.0;0.0;168.65899977990608;5.158999779906074;520.9942993929951;-120.45052952653846;69.92447047346158;5.323337;60.061667;-2.0;True;00:10:00;2020-01-01 10:13:00;12;1;11;6D5QA;encs_west;1;1.0;./img/257055930-257774600-6D5QA_-2.0.png;False
143;28;257028000;259405000;AMB RYGERVAKT;EIDSVAAG MARIN;LCWQ;JWLR;21.0;58.6;;;;;0.0;0.0;15.124666666666666;5.191467881944444;True;False;6;6;4373.988872871079;;;;;0.0;0.0;True;True;7;12;3664.0166866432287;799.1;9.0;1353.4;0.0;0.1159220636244784;-3.805278107393538;124.93329343726325;334.9332934372632;1151.535170978289;-144.96733040176989;81.57954459823009;5.19248;60.15565;-2.0;True;00:10:00;2020-01-01 11:30:00;12;1;11;NZY38;encs_west;1;1.0;;
163;28;311411000;266120000;311411000;FURE NORD;;SJKD;0.0;144.0;0.0;;0.0;;0.0;0.0;7.021362847222222;6.456679687499999;False;True;11;17;3164.7101115268047;3181.7;0.0;5284.6;0.0;-0.0753848537456529;28.86023422113663;False;False;9;9;3040.405502560471;;;;;0.0;0.0;-154.001007533839;326.59274246616104;2936.444920307552;-137.10619601235587;314.5188039876441;4.759911;60.839614;-2.0;True;00:06:00;2020-01-01 11:33:00;4;6;12;JAQSS;encs_west;1;1.0;./img/311411000-266120000-JAQSS_-2.0.png;False
219;36;258352500;257106900;ADMIRALEN;SEINES;LFJJ;LF5254;34.0;14.9;;;;;0.0;0.0;16.81590277777778;3.755042534722224;False;True;3;12;6958.314552389818;5206.7;7.0;1395.0;0.0;5.67540500504732;-49.06487622581984;False;False;7;7;3577.365021912075;;;;;0.0;0.0;-141.20083243749997;316.64291756250003;408.40749258553245;143.42556896638982;318.17556896638985;5.18982;60.1324;-2.0;True;00:10:00;2020-01-01 12:27:00;11;2;12;LQ2KJ;encs_west;1;1.0;./img/258352500-257106900-LQ2KJ_-2.0.png;False
222;19;257952600;257613890;KRISTIAN G.JEBSEN 2;;LECM;;17.0;;;;;;0.0;0.0;18.211333333333336;2.665063368055556;False;True;5;10;827.4628692575864;412.5;0.0;4994.2;0.0;0.7387655011060001;-38.82269451976284;False;True;3;12;2673.513381301841;1013.3;4.0;7146.5;0.0;-0.0451628636320649;0.0195082830894676;162.17982390637036;43.55482390637032;212.660410043809;-51.07364581212692;132.92635418787307;5.22042;60.3983;-2.0;True;00:05:00;2020-01-01 12:33:00;6;1;6;OWSRR;encs_west;3;4.0;./img/257952600-257613890-OWSRR_-2.0.png;False
234;76;258271000;259216000;BERGENSFJORD;MASTRAFJORD;LNZZ;LIAT;130.0;129.8;;;;;0.0;0.0;6.919076822916667;1.018495754665799;False;True;9;16;2298.586741891636;915.5;12.0;381.9;0.0;-6.49092961973414;50.751048635819366;False;True;12;17;984.1387757831744;380.7;13.0;873.6;0.0;4.920541357443871;106.32918668600168;165.79644145181302;14.296441451813031;83.84235206624378;120.30710043758975;30.18210043758973;5.494898;59.17304;-2.0;True;00:10:00;2020-01-01 12:45:00;15;6;16;7A898;encs_west;1;1.0;./img/258271000-259216000-7A898_-2.0.png;False
241;24;258999000;257056190;FJORDBRIS;LYSOY;LFNF;LEVT;36.7;134.0;;;;;0.0;0.0;17.129392361111112;8.908998842592593;False;False;4;4;1382.336084315249;;;;;0.0;0.0;False;False;4;4;1382.336084315249;;;;;0.0;0.0;-137.97302772896884;0.6519722710311671;221.2213823300092;61.35355687670221;234.8535568767022;5.31764;60.0572;-2.0;True;00:06:00;2020-01-01 12:49:00;7;1;7;YQWQV;encs_west;1;1.0;;
243;24;259299000;257029700;TRANEN;VIKINGEN;JWNP;LEVF;33.0;84.0;;;;;0.0;0.0;15.69412808641975;6.081787229938272;False;True;5;16;3089.4075370530177;323.4;9.0;3977.3;19.0;-12.936217279240982;-2.0731067411983086;False;True;9;16;549.2715630724017;141.0;0.0;3977.3;19.0;-5.39126341024347;-150.03394771861915;154.71477062182132;34.15227062182132;215.40522277790723;80.21148922956975;236.99273922956976;5.573987;59.794033;-2.0;True;00:09:00;2020-01-01 12:52:00;10;1;10;YQWQV;encs_west;1;1.0;./img/259299000-257029700-YQWQV_-2.0.png;False
284;94;219830000;257055660;HAPPY AVOCET;LOS 134;OXMY2;LFQI;146.2;18.0;;;;;0.0;0.0;7.51088888888889;5.386796006944445;False;False;6;6;2412.625692062484;;;;;0.0;0.0;False;True;2;5;3020.2457664898748;157.6;20.0;327.4;19.0;0.0386785409565941;5.624842397358304;-115.8168447752392;42.08159272476077;885.6535665823334;-94.6302722003012;85.6197277996988;5.550787;59.180129;-2.0;True;00:10:00;2020-01-01 14:42:00;16;1;11;TGM05;encs_west;1;2.0;;
294;94;258271000;259216000;BERGENSFJORD;MASTRAFJORD;LNZZ;LIAT;130.0;129.8;;;;;0.0;0.0;8.393023313492064;7.708628472222223;False;False;5;5;3710.09016062953;;;;;0.0;0.0;False;True;6;11;3671.09612105158;3403.7;20.0;1023.8;17.0;-4.13064198467199;32.69570196522658;-175.28538612348498;7.964613876515004;70.17214547098236;141.15071436424685;31.400714364246795;5.558617;59.158386;-2.0;True;00:07:00;2020-01-01 14:45:00;19;2;9;TGM05;encs_west;1;1.0;;
296;60;219830000;257055660;HAPPY AVOCET;LOS 134;OXMY2;LFQI;146.2;18.0;;;;;0.0;0.0;7.664418402777779;4.805232638888889;False;False;3;3;1988.746464484601;;;;;0.0;0.0;False;True;2;6;2197.8963851828908;546.1;11.0;848.9;11.0;-0.6413271190913705;5.715788221257907;-130.07502971411867;33.22477497338132;879.1470639204854;-94.55839304060684;85.69160695939317;5.546757;59.188029;-2.0;True;00:05:00;2020-01-01 14:42:00;11;1;6;LESEH;encs_west;1;2.0;;
321;75;257056190;258166000;LYSOY;SYKLUS;LEVT;LIQV;134.0;50.2;;;;;0.0;0.0;9.046413690476191;5.00836929563492;False;True;13;18;1812.1859314099124;237.1;19.0;383.2;19.0;0.3629285585420065;-4.355869865477665;False;False;11;11;2315.261188289557;;;;;0.0;0.0;152.9149437097948;357.2157249597949;492.2512061945563;-111.93952355613249;74.71086706886753;5.336222;60.01582;-2.0;True;00:14:00;2020-01-01 15:07:00;19;4;18;M69CE;encs_west;2;2.0;./img/257056190-258166000-M69CE_-2.0.png;True
322;75;257056190;314292000;LYSOY;SAMSKIP COMMANDER;LEVT;8PVT;134.0;101.0;;;;;0.0;0.0;9.246115845959595;7.445194917929293;False;True;13;18;828.5340427526204;613.4;16.0;610.2;0.0;0.3629285585420065;-4.355869865477665;False;True;11;17;1041.254786303523;641.8;15.0;552.3;0.0;0.2761352307491496;-12.773147672038752;127.32874192322936;334.42835129822936;591.9732510848764;-118.42099610011708;69.97939452488293;5.336222;60.01582;-2.0;True;00:11:00;2020-01-01 15:05:00;17;5;16;M69CE;encs_west;2;2.0;./img/257056190-314292000-M69CE_-2.0.png;True
339;75;259299000;257029700;TRANEN;VIKINGEN;JWNP;LEVF;33.0;84.0;;;;;0.0;0.0;17.53934027777778;6.49084201388889;False;True;14;20;2143.3969021158914;683.6;16.0;2117.6;0.0;-6.340138976760749;-10.895919606544034;False;False;14;14;2143.3969021158914;;;;;0.0;0.0;173.03474098690154;38.534740986901525;472.3816465528772;-118.5979975202879;69.15200247971207;5.598823;59.804633;-2.0;True;00:06:00;2020-01-01 15:05:00;17;11;17;M69CE;encs_west;1;1.0;./img/259299000-257029700-M69CE_-2.0.png;False
383;44;259299000;258166000;TRANEN;SYKLUS;JWNP;LIQV;33.0;50.2;;;;;0.0;0.0;17.150827546296295;4.760218750000001;True;False;9;9;6803.039758813703;;;;;0.0;0.0;True;True;10;16;6004.205068116853;1022.1;16.0;721.8;17.0;-0.0854615590547753;-26.16328953468277;170.58000659250865;358.58000659250865;750.6138820991812;-68.46321041006107;102.42741458993896;5.18152;60.190867;-2.0;True;00:15:00;2020-01-01 16:41:00;18;2;17;QYI68;encs_west;1;1.0;;
387;62;219347000;257062170;STAVANGERFJORD;HILLEFJORD;OYOW2;LFJQ;170.0;85.0;;;;;0.0;0.0;11.419594907407408;7.0307407407407405;False;False;9;9;2281.0834114516715;;;;;0.0;0.0;False;True;11;19;1658.1688755974112;1076.2;13.0;1954.7;0.0;-0.1050220823848238;32.232447392456315;-124.04195742879092;19.58304257120912;1070.3695296485191;122.8631988530013;287.5819488530012;5.500701;59.736745;-2.0;True;00:09:00;2020-01-01 16:40:00;15;5;14;1HBBD;encs_west;2;2.0;;
401;62;259299000;258166000;TRANEN;SYKLUS;JWNP;LIQV;33.0;50.2;;;;;0.0;0.0;17.769577132936508;4.758611111111111;True;False;8;8;6004.396503396484;;;;;0.0;0.0;True;False;8;8;6004.396503396484;;;;;0.0;0.0;167.4004011544257;345.90040115442577;751.1072160484106;-68.45700107182918;102.43362392817085;5.1802;60.2007;-2.0;True;00:14:00;2020-01-01 16:41:00;16;1;15;1HBBD;encs_west;1;1.0;;
406;43;219347000;257062170;STAVANGERFJORD;HILLEFJORD;OYOW2;LFJQ;170.0;85.0;;;;;0.0;0.0;11.419594907407408;7.0307407407407405;False;False;9;9;2280.7107006369715;;;;;0.0;0.0;False;True;11;19;1657.6749892545329;1076.2;13.0;1954.7;0.0;-0.1050220823848238;32.232447392456315;-124.0291835248888;19.5958164751112;1069.8754506950836;122.85909115194129;287.57784115194124;5.500701;59.736745;-2.0;True;00:09:00;2020-01-01 16:40:00;15;5;14;2X40E;encs_west;2;2.0;;
419;43;259299000;258166000;TRANEN;SYKLUS;JWNP;LIQV;33.0;50.2;;;;;0.0;0.0;17.769577132936508;4.758611111111111;True;False;8;8;6004.247598159165;;;;;0.0;0.0;True;False;8;8;6004.247598159165;;;;;0.0;0.0;167.3954975956408;345.89549759564085;750.7125481833917;-68.46196788953742;102.4286571104626;5.1802;60.2007;-2.0;True;00:14:00;2020-01-01 16:41:00;16;1;15;2X40E;encs_west;1;1.0;;
423;57;257144700;258271000;BOKNAFJORD;BERGENSFJORD;3YQA;LNZZ;130.0;130.0;;;;;0.0;0.0;7.196924321338385;1.4825844504616474;False;True;5;14;3616.226382570646;3054.1;9.0;51.9;0.0;-4.772388911605557;45.45207847616328;False;True;12;18;641.1748123561977;208.5;0.0;1340.4;0.0;6.933499608597744;-207.91127917421983;149.81058047201287;20.18558047201291;61.35601030054087;-126.01230644307772;267.42519355692224;5.521773;59.167014;-2.0;True;00:11:00;2020-01-01 16:53:00;15;4;15;9KAOM;encs_west;1;1.0;./img/257144700-258271000-9KAOM_-2.0.png;False
427;57;258999000;257492000;FJORDBRIS;KV BERGEN;LFNF;LAQM;36.7;93.2;;;;;0.0;0.0;17.000111400462963;6.16496021412037;False;True;8;14;3879.232339007294;980.4;12.0;1066.2;0.0;0.2188826587886154;31.02398110978282;False;False;7;7;4543.856494212818;;;;;0.0;0.0;-178.23272302374394;335.892276976256;522.9869023216489;125.55543998613877;308.1804399861388;5.33175;60.0205;-2.0;True;00:12:00;2020-01-01 16:51:00;13;1;13;9KAOM;encs_west;2;2.0;./img/258999000-257492000-9KAOM_-2.0.png;False
434;63;257175000;258166000;RYGERFONN;SYKLUS;JWMA;LIQV;26.0;50.2;;;;;0.0;0.0;15.69859375;4.592679811507937;False;True;11;19;518.4949083645796;457.0;0.0;5345.2;0.0;-0.1505514825613101;-75.3992415260684;False;True;6;12;3871.1688829086456;1239.2;10.0;819.9;0.0;-0.0224698886004066;-22.064011054518254;146.77596361164944;4.525963611649458;195.1028959293004;-41.16703647016256;140.8329635298374;5.175483;60.3435;-2.0;True;00:07:00;2020-01-01 17:14:00;12;5;12;8IE2L;encs_west;1;1.0;./img/257175000-258166000-8IE2L_-2.0.png;False
474;63;259479000;257067970;TEISTEN;STADT KINN;JWNM;LFWE;33.0;34.3;;;;;0.0;0.0;17.56077546296296;4.582105758101852;False;True;8;17;5532.655706801213;4012.2;11.0;2381.5;0.0;-5.065441085334582;45.626428340964246;False;False;9;9;4941.060134222209;;;;;0.0;0.0;139.58987591091912;20.214875910919133;932.0223602468016;113.62596843574325;276.12596843574323;5.36258;61.0745;-2.0;True;00:12:00;2020-01-01 17:55:00;15;3;15;WWNJ8;encs_west;5;5.0;./img/259479000-257067970-WWNJ8_-2.0.png;False
475;63;259479000;258189000;TEISTEN;STADT SLOEVAAG;JWNM;JWPO;33.0;30.0;;;;;0.0;0.0;17.432164351851856;4.732486979166667;False;True;8;17;8406.693288088964;6796.4;11.0;2895.5;0.0;-5.065441085334582;45.626428340964246;False;False;6;6;9557.188707983116;;;;;0.0;0.0;151.8598265949849;29.54732659498489;3015.7499929536566;140.61436358428287;279.89561358428284;5.36258;61.0745;-2.0;True;00:06:00;2020-01-01 17:57:00;17;3;9;WWNJ8;encs_west;4;5.0;./img/259479000-258189000-WWNJ8_-2.0.png;False
476;63;259479000;258189000;TEISTEN;STADT SLOEVAAG;JWNM;JWPO;33.0;30.0;;;;;0.0;0.0;17.689386574074074;4.791433738425925;False;False;13;13;4941.41644166933;;;;;0.0;0.0;False;False;13;13;4941.41644166933;;;;;0.0;0.0;-179.63050406310725;24.74449593689277;3015.7499929536566;140.61436358428287;279.89561358428284;5.45105;61.0761;-2.0;True;00:06:00;2020-01-01 17:57:00;17;10;16;WWNJ8;encs_west;3;3.0;;
496;63;259479000;257067970;TEISTEN;STADT KINN;JWNM;LFWE;33.0;34.3;;;;;0.0;0.0;17.56077546296296;4.582105758101852;False;True;7;17;5537.656372509942;4012.2;10.0;2140.5;0.0;-10.228537803377192;-0.2013338863234023;False;False;8;8;4945.391483998007;;;;;0.0;0.0;139.6079674189712;20.23296741897117;932.4513284885109;113.65175157236428;276.1517515723643;5.36258;61.0745;-2.0;True;00:12:00;2020-01-01 17:55:00;14;2;14;SIFP6;encs_west;5;5.0;./img/259479000-257067970-SIFP6_-2.0.png;False
497;63;259479000;258189000;TEISTEN;STADT SLOEVAAG;JWNM;JWPO;33.0;30.0;;;;;0.0;0.0;17.432164351851856;4.732486979166667;False;True;7;17;8414.122253093303;6796.4;10.0;3233.0;0.0;-10.228537803377192;-0.2013338863234023;False;False;5;5;9565.78476237052;;;;;0.0;0.0;151.87032236956102;29.55782236956105;3018.217634631403;140.63003260217695;279.9112826021769;5.36258;61.0745;-2.0;True;00:06:00;2020-01-01 17:57:00;16;2;8;SIFP6;encs_west;4;5.0;./img/259479000-258189000-SIFP6_-2.0.png;False
498;63;259479000;258189000;TEISTEN;STADT SLOEVAAG;JWNM;JWPO;33.0;30.0;;;;;0.0;0.0;17.689386574074074;4.791433738425925;False;False;12;12;4945.534885126184;;;;;0.0;0.0;False;False;12;12;4945.534885126184;;;;;0.0;0.0;-179.64521435669369;24.729785643306325;3018.217634631403;140.63003260217695;279.9112826021769;5.45105;61.0761;-2.0;True;00:06:00;2020-01-01 17:57:00;16;9;15;SIFP6;encs_west;3;3.0;;
508;38;258161000;257085210;SEIVAAG;SEIHAUST;LHDO;LFIR;56.0;50.0;;;;;0.0;0.0;6.165295138888888;1.9845727926587304;False;False;4;4;3342.476327515272;;;;;0.0;0.0;False;False;4;4;3342.476327515272;;;;;0.0;0.0;177.5971607245591;332.2221607245591;2142.907039514316;121.46393904143945;282.58893904143946;5.250928;60.174622;-2.0;True;00:07:00;2020-01-01 18:03:00;14;1;8;009K4;encs_west;2;2.0;;
513;11;219347000;257372000;STAVANGERFJORD;OESTERBRIS;OYOW2;LDKM;170.0;74.2;;;;;0.0;0.0;11.44076215277778;6.477578993055556;False;True;9;13;952.3165125104156;99.5;11.0;1273.2;0.0;-0.0869014868953277;-29.62654440854148;False;False;6;6;1863.4438252869336;;;;;0.0;0.0;-160.5984612359916;358.4015387640084;491.1061901462868;-139.34090927699026;53.10830947300975;5.15815;60.2465;-2.0;True;00:10:00;2020-01-01 18:10:00;11;1;11;JGQQO;encs_west;1;1.0;./img/219347000-257372000-JGQQO_-2.0.png;False
519;29;257372000;258340000;OESTERBRIS;SVEAFJORD;LDKM;LCNI;74.2;59.0;;;;;0.0;0.0;6.23549537037037;5.3598680555555545;True;False;8;8;536.739135893777;;;;;0.0;0.0;True;False;8;8;536.739135893777;;;;;0.0;0.0;136.88747662460935;353.1374766246093;207.38141189605315;105.06314439475796;284.563144394758;5.138484;60.399856;-2.0;True;00:15:00;2020-01-01 19:04:00;18;1;16;V2O8B;encs_west;1;1.0;;
531;46;257372000;258340000;OESTERBRIS;SVEAFJORD;LDKM;LCNI;74.2;59.0;;;;;0.0;0.0;6.180797371031746;5.319562251984128;False;True;2;5;445.4544196660244;389.9;3.0;84.7;10.0;0.0018875703230354;-3.7997642292597895;False;False;4;4;368.12977331369706;;;;;0.0;0.0;-175.0064474582615;354.7435525417385;207.8130169166728;104.6379213216848;284.13792132168487;5.125691;60.401978;-2.0;True;00:07:00;2020-01-01 19:04:00;10;1;8;IM3SQ;encs_west;1;2.0;./img/257372000-258340000-IM3SQ_-2.0.png;False
543;19;258901000;258394000;AQUA JUNIOR;SEIVIK;LEHA;LDYY;69.0;21.5;;;;;0.0;0.0;5.276321072048612;4.012817382812501;False;True;2;6;1551.6788488601628;629.3;20.0;399.9;20.0;0.2849984699037797;-6.957113093525886;False;False;9;9;1038.5699494978658;;;;;0.0;0.0;-177.97328407853814;354.6517159214618;505.7975286614207;-125.00838782739532;64.8666121726047;5.713027;60.030633;-2.0;True;00:16:00;2020-01-01 21:00:00;19;1;17;3IDKT;encs_west;1;1.0;./img/258901000-258394000-3IDKT_-2.0.png;False
544;6;249075000;257294500;249075000;VOLT COLLECTOR II;;LGVL;0.0;32.49;0.0;;0.0;;0.0;0.0;5.118822699652777;3.543085394965278;False;True;6;11;1490.2680564247478;175.4;18.0;1373.3;0.0;-1.072041441845319;-20.895465534304584;False;False;5;5;1589.565151228473;;;;;0.0;0.0;-145.53930544119535;38.96069455880459;1232.1051903145285;-137.95457984613935;47.79542015386067;4.748376;60.776255;-2.0;True;00:08:00;2021-01-01 01:36:00;9;1;9;F2NHG;encs_west;1;1.0;./img/249075000-257294500-F2NHG_-2.0.png;False
546;6;257299000;257294500;LOS 131;VOLT COLLECTOR II;LEYF;LGVL;18.0;32.49;;;;;0.0;0.0;10.622473958333332;3.5408246527777787;False;False;6;6;2223.7137270790945;;;;;0.0;0.0;False;False;6;6;2223.7137270790945;;;;;0.0;0.0;-137.13713910250524;318.0503608974947;1222.9345403577422;-139.96460322838254;46.41039677161748;4.74297;60.783533;-2.0;True;00:06:00;2021-01-01 01:36:00;9;3;9;F2NHG;encs_west;1;1.0;;
609;32;258352500;259367000;ADMIRALEN;ISLAND VALIANT;LFJJ;JWMY;34.0;93.4;;;;;0.0;0.0;17.62431547619048;4.798227926587302;False;True;14;19;2842.373291810911;1015.5;16.0;1554.5;0.0;-0.377916723421583;1.3311304167132807;False;True;15;19;2094.466340144906;357.1;17.0;1554.5;0.0;0.0169692241087831;-9.780914302751809;-170.55326051101278;27.071739488987205;210.48097301181343;109.0937949543351;279.09379495433507;5.17116;60.3464;-2.0;True;00:07:00;2021-01-01 12:07:00;18;11;18;9BVO0;encs_west;2;2.0;./img/258352500-259367000-9BVO0_-2.0.png;False
622;25;258352500;259367000;ADMIRALEN;ISLAND VALIANT;LFJJ;JWMY;34.0;93.4;;;;;0.0;0.0;17.62431547619048;4.798227926587302;False;True;14;19;2849.3530300754137;1015.5;16.0;1554.5;0.0;-0.377916723421583;1.3311304167132807;False;True;15;19;2097.576148796508;357.1;17.0;1554.5;0.0;0.0169692241087831;-9.780914302751809;-170.3693683644965;27.255631635503512;212.71224694408104;108.94027873331642;278.9402787333164;5.17116;60.3464;-2.0;True;00:07:00;2021-01-01 12:07:00;18;11;18;U9VHR;encs_west;2;2.0;./img/258352500-259367000-U9VHR_-2.0.png;False
624;8;258352500;259367000;ADMIRALEN;ISLAND VALIANT;LFJJ;JWMY;34.0;93.4;;;;;0.0;0.0;17.62431547619048;4.798227926587302;False;True;7;12;2837.255245831788;1015.5;9.0;1554.5;0.0;-0.377916723421583;1.326603815199163;False;True;8;12;2092.180723551386;357.1;10.0;1554.5;0.0;0.0168464531532701;-9.87286904192719;-170.6900987799049;26.93490122009512;208.81745616686305;109.18953108243072;279.18953108243073;5.17116;60.3464;-2.0;True;00:07:00;2021-01-01 12:07:00;11;4;11;3BQ76;encs_west;1;1.0;./img/258352500-259367000-3BQ76_-2.0.png;False
636;12;257056190;230994000;LYSOY;MISANA;LEVT;OJNB;134.0;165.75;;;;;0.0;0.0;9.091197916666667;7.07016617063492;False;False;4;4;797.8077086616803;;;;;0.0;0.0;False;True;6;11;590.9950338200821;272.3;9.0;820.7;0.0;-0.0228333943552172;10.24153959668442;-175.2924069905959;10.957593009404116;433.4481514552801;-131.41325040807726;56.08674959192272;5.318103;60.044133;-2.0;True;00:07:00;2021-01-01 13:33:00;8;1;8;VR1PF;encs_west;1;1.0;;
647;32;257382000;257055860;KOMMANDOEREN;SAMNOY;LFDW;LEWS;88.0;134.0;;;;;0.0;0.0;6.269791666666666;1.2220096503363715;False;True;13;17;731.8951086050538;92.7;14.0;1420.8;0.0;-4.471407013033282;-9.24290749674268;False;True;12;17;1111.00716919379;115.6;14.0;1420.8;0.0;6.511511906140326;134.42136437433365;-153.30080765527472;355.4999735947253;86.40092592096948;42.80976570746986;32.059765707469886;5.43099;60.138709;-2.0;True;00:08:00;2021-01-01 14:02:00;15;7;15;2PM6Y;encs_west;2;2.0;./img/257382000-257055860-2PM6Y_-2.0.png;False
648;32;258999000;229061000;FJORDBRIS;SEA CARGO EXPRESS;LFNF;9HA3034;36.7;119.0;;;;;0.0;0.0;16.616555555555557;7.439348958333333;False;True;15;18;2484.111160958784;1961.4;16.0;649.9;0.0;-0.1674605626559486;14.854789954518148;False;False;16;16;1954.008436522221;;;;;0.0;0.0;154.5475949313907;15.422594931390718;655.7846597778932;-131.34711352019832;67.65288647980171;5.162967;60.245567;-2.0;True;00:05:00;2021-01-01 14:06:00;19;14;19;2PM6Y;encs_west;1;1.0;./img/258999000-229061000-2PM6Y_-2.0.png;False
649;32;259998000;257061910;PIRHOLM;HJELLESTAD;LCVJ;LFNQ;75.0;44.0;;;;;0.0;0.0;4.814074652777777;3.436328125;False;True;13;19;2201.808858643276;2232.1;0.0;2177.8;0.0;-0.0418072540676348;29.07655243935204;False;True;12;20;2328.427419955367;1900.3;16.0;2217.4;0.0;2.403179837136011;40.53991813303723;122.59501457678655;26.22001457678652;2112.7168196424213;124.51212947318162;47.44962947318159;5.165814;60.25122;-2.0;True;00:05:00;2021-01-01 14:06:00;19;11;16;2PM6Y;encs_west;1;1.0;./img/259998000-257061910-2PM6Y_-2.0.png;False
655;119;257382000;257055860;KOMMANDOEREN;SAMNOY;LFDW;LEWS;88.0;134.0;;;;;0.0;0.0;6.269791666666666;1.2220096503363715;False;True;7;11;736.2090192329807;92.7;8.0;1420.8;0.0;-4.471407013033282;-9.242878395008288;False;True;6;11;1116.3213560619513;115.6;8.0;1420.8;0.0;6.511518898558117;134.3607461138;-152.26701640765037;356.5337648423496;88.36068130112652;44.21152153561888;33.46152153561886;5.43099;60.138709;-2.0;True;00:08:00;2021-01-01 14:02:00;9;1;9;1Y7VO;encs_west;1;1.0;./img/257382000-257055860-1Y7VO_-2.0.png;False
657;119;258999000;229061000;FJORDBRIS;SEA CARGO EXPRESS;LFNF;9HA3034;36.7;119.0;;;;;0.0;0.0;16.61048225308642;7.402730516975309;False;True;11;18;1413.5541765351568;796.0;12.0;3711.7;0.0;-0.035972869178428;6.481906797347708;False;False;8;8;3040.102896284933;;;;;0.0;0.0;150.06253840738188;353.81253840738185;686.7542937615958;-130.85560562185069;68.14439437814933;5.165207;60.2279;-2.0;True;00:09:00;2021-01-01 14:06:00;13;4;13;1Y7VO;encs_west;3;3.0;./img/258999000-229061000-1Y7VO_-2.0.png;False
