Unnamed: 0;n_ships;own_mmsi;obst_mmsi;own_name;obst_name;own_callsign;obst_callsign;own_length;obst_length;own_width;obst_width;own_type;obst_type;own_nav_status;obst_nav_status;own_speed;obst_speed;multi_man_own;maneuver_made_own;maneuver_index_own;maneuver_stop_idx_own;r_maneuver_own;pre_man_dist_own;pre_man_t_cpa_own;post_man_dist_own;post_man_t_cpa_own;delta_speed_own;delta_course_own;multi_man_obst;maneuver_made_obst;maneuver_index_obst;maneuver_stop_idx_obst;r_maneuver_obst;pre_man_dist_obst;pre_man_t_cpa_obst;post_man_dist_obst;post_man_t_cpa_obst;delta_speed_obst;delta_course_obst;alpha_start;beta_start;r_cpa;alpha_cpa;beta_cpa;lon_maneuver;lat_maneuver;COLREG;single_COLREG_type;time;date_cpa;cpa_idx;start_idx;stop_idx;case;dataset;COLREGS_not_filt;COLREGS_filt;img_name;img_class
1179;15;257052230;257053650;LOS133;MULTI INNOVATOR;LFQM;LFIY;18.0;19.0;;;;;0.0;0.0;11.6039375;3.476921006944445;False;False;7;7;6666.53950412056;;;;;0.0;0.0;False;True;6;12;7502.660414812867;1006.7;14.0;501.1;14.0;2.097130746924698;21.11411040759804;31.061412344427342;340.6082873444273;352.6748644289806;119.3713878393976;111.4221690893976;7.761335;63.184;-1.0;True;00:05:00;2019-06-02 08:55:00;15;5;10;ETW2P;encs_north;1;1.0;;
1183;15;257549000;259995000;EDOEYFJORD;MELOYFJORD;3YWT;3YUG;67.0;34.07;;;;;0.0;0.0;5.582191116898148;4.046728515625;True;False;12;12;4004.5668529817294;;;;;0.0;0.0;True;True;17;21;1358.329124328858;544.6;18.0;1505.8;0.0;-0.0074308935119589;-3.945728652817486;23.970917179450787;348.3224796794508;506.5372641770812;-32.61102042859488;277.7171045714052;8.133631;63.251911;-1.0;True;00:12:00;2019-06-02 08:59:00;19;6;18;ETW2P;encs_north;1;1.0;;
1189;15;259998000;257313240;PIRHOLM;TUSTNATIND;LCVJ;-99;75.0;13.0;;;;;0.0;0.0;4.881997395833333;4.388050347222222;False;False;6;6;9387.6952469709;;;;;0.0;0.0;False;False;6;6;9387.6952469709;;;;;0.0;0.0;28.095829997680468;344.1583299976805;1031.8390620634598;115.27216581664652;74.89716581664653;8.057331;63.251864;-1.0;True;00:10:00;2019-06-02 09:04:00;24;1;11;ETW2P;encs_north;3;3.0;;
1193;9;258198000;258500000;POLARTUG;RICHARD WITH;JXBO;LGWH;25.51;122.0;;;;;0.0;0.0;1.723618551587302;7.672743675595238;False;False;30;30;5481.519137064104;;;;;0.0;0.0;False;True;36;42;2242.8986981136704;612.3;39.0;1453.4;0.0;-0.1144360217211324;24.580874441822143;4.564859507199466;345.06485950719946;290.4781231005177;47.55552725922731;49.05552725922732;9.536167;63.743467;-1.0;True;00:14:00;2019-06-02 12:42:00;40;23;37;TQCFI;encs_north;1;1.0;;
1198;68;257030640;257305440;;;;;;;;;;;0.0;0.0;1.4661331741898147;10.109369212962964;False;True;14;19;2119.7495370915885;1997.4;0.0;1089.9;0.0;6.278786362525834;-22.36657703694064;False;False;14;14;2119.7495370915885;;;;;0.0;0.0;29.11445599186809;344.6769559918681;192.253998658024;21.30618870600613;5.274938706006118;7.77592;63.1214;-1.0;True;00:06:00;2019-06-02 14:40:00;17;11;17;G4ZBC;encs_north;1;1.0;./img/257030640-257305440-G4ZBC_-1.0.png;False
1206;68;257684700;257305440;TYRHAUG;;LGJU;;41.0;;;;;;0.0;0.0;11.236592013888888;10.123302083333334;True;False;3;3;7284.833989186027;;;;;0.0;0.0;True;True;2;10;8319.731919959919;8302.9;0.0;4882.3;0.0;0.0040938100586336;4.9626620907785535;14.277744270367236;322.27774427036724;3048.969086429051;-49.88956736808088;260.5166826319191;7.78561;63.128;-1.0;True;00:05:00;2019-06-02 14:31:00;8;1;6;G4ZBC;encs_north;2;2.0;;
1231;84;257306400;257346600;FROYAFERGA;;LDAO;;36.76;;;;;;0.0;0.0;5.063488343253968;7.503080357142856;False;True;9;16;1978.0201667323856;1181.2;10.0;2542.5;0.0;-0.7898023142545227;-83.47490940467998;False;True;10;15;1607.1488916712087;1021.5;11.0;1901.8;0.0;-0.0824647262592783;14.16245209813754;28.80553987667317;335.18053987667315;181.3864658677718;64.36094374591005;14.610943745910069;8.659421;63.803691;-1.0;True;00:07:00;2019-06-06 15:09:00;13;6;13;EDHAG;encs_north;1;1.0;./img/257306400-257346600-EDHAG_-1.0.png;False
1236;42;257002470;257203020;;HELLEFISK;;LM2572;;11.0;;;;;0.0;0.0;1.835052806712963;4.0817281539351855;False;True;18;23;2655.8339048216058;2603.7;0.0;727.4;24.0;0.9937262366776578;-19.25858557252205;False;True;17;23;2725.7515257264413;2661.1;0.0;727.4;24.0;-0.9940530097864664;97.26694892890497;95.24105423816104;307.61605423816104;400.22446202100656;0.0;0.0;8.674259;63.789835;-1.0;True;00:06:00;2019-06-07 11:12:00;27;15;21;3DB5H;encs_north;1;1.0;./img/257002470-257203020-3DB5H_-1.0.png;False
1264;70;257010630;257236400;;DYROEY;;LJDO;;43.1;;;;;0.0;0.0;3.6730529513888888;4.095861979166667;False;True;16;24;1321.532084362686;772.0;20.0;1555.7;0.0;0.1544752630192329;-3.792530679784383;False;False;14;14;1784.7300103937348;;;;;0.0;0.0;33.81538246043649;280.06538246043647;668.8884286635528;-65.40498827564319;188.7825117243568;9.48381;63.653662;-1.0;True;00:05:00;2019-06-27 13:40:00;21;12;17;9UUTA;encs_north;2;3.0;./img/257010630-257236400-9UUTA_-1.0.png;False
1266;70;257030780;257549000;;EDOEYFJORD;;3YWT;;67.0;;;;;0.0;0.0;2.224821506076389;5.267026909722222;False;True;28;34;5131.104108279229;5098.2;0.0;4342.0;37.0;0.2377406132139508;7.334309352372118;False;True;29;35;4993.819912652035;4552.7;35.0;4338.2;37.0;0.8332219751733141;6.872016408111945;108.86161106548175;334.1428610654817;323.54270197301616;46.9188608849409;93.35636088494088;8.034001;63.241279;-1.0;True;00:08:00;2019-06-27 14:21:00;62;27;35;9UUTA;encs_north;1;1.0;./img/257030780-257549000-9UUTA_-1.0.png;False
1267;70;257052230;257067400;LOS133;GRIP TANK;LFQM;LAQB;18.0;0.0;;;;;0.0;0.0;11.812930555555557;2.798095486111112;False;False;18;18;4581.120772256501;;;;;0.0;0.0;False;False;18;18;4581.120772256501;;;;;0.0;0.0;0.8502859916114744;328.50653599161143;231.9443252162042;0.0;0.0;7.803607;63.1473;-1.0;True;00:05:00;2019-06-27 13:44:00;25;16;21;9UUTA;encs_north;2;2.0;;
1268;70;257052230;257857680;LOS133;;LFQM;;18.0;;;;;;0.0;0.0;9.186012073863637;2.862053937815656;True;False;19;19;8121.191910674195;;;;;0.0;0.0;True;True;12;20;11717.969959425567;629.4;30.0;6656.1;26.0;-0.1789273843680434;-29.0987399048354;13.710464284206296;334.89796428420624;105.11565059495145;73.12468590157131;68.24968590157133;7.80206;63.1408;-1.0;True;00:22:00;2019-06-27 14:25:00;66;8;30;9UUTA;encs_north;2;2.0;;
1269;70;257054630;257212340;HELENE;SJOSVANEN;LF6310;LK9894;11.0;11.0;;;;;0.0;0.0;2.2549368248456787;3.25256606867284;False;False;19;19;4248.960611726115;;;;;0.0;0.0;False;True;19;25;4248.960611726115;1149.6;32.0;131.0;33.0;0.6711029578762997;9.597834614025938;43.189476257461145;318.5644762574611;1601.1045312533522;115.8920452540511;39.26704525405108;9.066545;63.6065;-1.0;True;00:18:00;2019-06-27 13:53:00;34;10;28;9UUTA;encs_north;1;1.0;;
1272;70;257067400;257684700;GRIP TANK;TYRHAUG;LAQB;LGJU;0.0;41.0;;;;;0.0;0.0;3.045269965277778;5.133994791666667;False;True;12;18;1095.7094733550496;162.3;14.0;823.8;0.0;-0.531786623844356;-44.83487863208976;False;True;13;18;732.9175669882659;194.1;14.0;823.8;0.0;-4.0824733140041385;-81.77360373978358;20.94260858745583;335.3918273374558;289.5562294270318;117.1923814488233;41.34277207382328;7.744975;63.107218;-1.0;True;00:05:00;2019-06-27 13:34:00;15;10;15;9UUTA;encs_north;1;1.0;./img/257067400-257684700-9UUTA_-1.0.png;False
1273;70;257200000;257010630;KONG HARALD;;LGIY;;122.0;;;;;;0.0;0.0;7.2886328125;3.7725925925925927;False;False;4;4;7384.401722550053;;;;;0.0;0.0;False;True;3;7;7723.491009252222;3235.5;15.0;4839.4;14.0;-0.068387031033557;27.87637036050638;79.22949672891052;311.72949672891053;456.647358472602;-39.19602357841316;312.4289764215868;9.608443;63.640214;-1.0;True;00:06:00;2019-06-27 13:40:00;21;1;7;9UUTA;encs_north;1;3.0;;
1274;70;257200000;257010630;KONG HARALD;;LGIY;;122.0;;;;;;0.0;0.0;7.282604166666666;3.675464409722222;False;True;13;21;4260.323060520185;3101.6;17.0;537.2;0.0;-0.1262174627723222;-85.23224066659976;False;False;12;12;4574.362015625788;;;;;0.0;0.0;62.6985184086133;301.1985184086133;456.647358472602;-39.19602357841316;312.4289764215868;9.53282;63.6289;-1.0;True;00:09:00;2019-06-27 13:40:00;21;8;17;9UUTA;encs_north;1;2.0;./img/257200000-257010630-9UUTA_-1.0.png;False
1289;70;257877700;257988120;;;;;;;;;;;0.0;0.0;4.115555555555556;14.237651909722224;False;False;37;37;5757.631559070093;;;;;0.0;0.0;False;False;37;37;5757.631559070093;;;;;0.0;0.0;9.70142575909525;316.85767575909523;593.0107081663915;-37.08803914285587;298.1619608571441;8.848597;63.719311;-1.0;True;00:08:00;2019-06-27 14:01:00;42;33;41;9UUTA;encs_north;1;1.0;;
1298;70;258521910;311000758;;FRI RIVER;;C6DR5;;91.25;;;;;0.0;0.0;3.6465771484375;5.775442708333333;False;True;9;19;13615.759366631004;7286.7;38.0;4700.5;37.0;-0.1485193631708268;12.929715458543589;False;False;11;11;12491.523800161449;;;;;0.0;0.0;2.5975668695649228;340.47256686956496;1647.8458817498674;-71.09212188589422;224.5953781141058;9.071682;63.495856;-1.0;True;00:08:00;2019-06-27 13:51:00;32;7;15;9UUTA;encs_north;2;2.0;./img/258521910-311000758-9UUTA_-1.0.png;False
1314;8;257057960;211208720;LAGATUN;FS HEINCKE;LESQ;DBCK;108.0;55.0;;;;;0.0;0.0;5.850197916666667;3.834084780092593;False;True;3;6;5887.135768775848;5735.6;5.0;2496.7;18.0;1.899793244167448;-9.422638283192914;False;False;9;9;4179.271521449642;;;;;0.0;0.0;51.31669721049169;270.31669721049167;1043.053143420795;-136.86669998870448;292.0083000112955;10.144633;63.507033;-1.0;True;00:15:00;2021-07-01 04:34:00;35;2;17;XDXRP;encs_north;2;4.0;./img/257057960-211208720-XDXRP_-1.0.png;False
1315;8;257057960;229061000;LAGATUN;SEA CARGO EXPRESS;LESQ;9HA3034;108.0;119.0;;;;;0.0;0.0;4.769878937251984;7.820014880952381;False;False;34;34;2207.4582057198727;;;;;0.0;0.0;False;True;33;38;2636.501701118359;2583.6;0.0;473.1;0.0;0.0113878460281955;3.6183509148883535;35.33252414311279;346.83252414311283;444.2419385875221;-49.69983967014894;186.55016032985105;10.200456;63.456644;-1.0;True;00:07:00;2021-07-01 04:38:00;39;31;38;XDXRP;encs_north;2;2.0;;
1334;13;257171000;257087430;FROY VALKYRIEN;GRIP;LEKX;LFML;25.0;96.6;;;;;0.0;0.0;4.637464037698413;4.6007180059523805;False;False;6;6;2405.360349303197;;;;;0.0;0.0;False;False;6;6;2405.360349303197;;;;;0.0;0.0;74.68724429785337;276.49974429785334;1168.1090574085954;-44.59398580589357;208.03101419410643;7.89487;63.13704;-1.0;True;00:07:00;2021-07-01 05:40:00;12;3;10;J6X0L;encs_north;1;1.0;;
1338;13;257684700;257508800;TYRHAUG;BORE CAT;LGJU;LG7614;41.0;15.0;;;;;0.0;0.0;10.053548418209877;6.487716049382716;False;False;5;5;5464.960289883175;;;;;0.0;0.0;False;True;2;10;8516.067520869006;1039.9;9.0;970.6;14.0;-1.6248266490728356;5.330127356711569;40.042149236158174;333.4796492361582;144.8444683099768;0.0;0.0;7.78417;63.1276;-1.0;True;00:09:00;2021-07-01 06:01:00;33;1;10;J6X0L;encs_north;1;1.0;;
1367;8;257333000;259506000;TERNINGEN;SVEASUND;LGJQ;LJEC;41.0;62.0;;;;;0.0;0.0;1.041783492476852;4.253042173032408;False;True;31;37;1134.208534617863;929.1;33.0;915.0;0.0;3.4211739517291964;107.78166272901628;False;False;29;29;1543.8339450860656;;;;;0.0;0.0;44.14913063642869;347.02413063642865;526.8639008320825;2.1505734431471044;222.8380734431471;7.735535;63.114;-1.0;True;00:12:00;2021-07-01 10:03:00;35;23;35;BNGLQ;encs_north;2;1.0;./img/257333000-259506000-BNGLQ_-1.0.png;False
1375;14;257000110;257161040;;SPRINT;;LK7828;;10.55;;;;;0.0;0.0;3.67814380787037;3.72134910300926;False;False;5;5;2791.028430525207;;;;;0.0;0.0;False;True;5;11;2791.028430525207;2384.5;70.0;504.9;0.0;-0.2788471268421781;55.12067973413573;66.07842400606177;339.20342400606177;78.75531728080294;-52.86254212767794;296.1374578723221;6.96062;62.860034;-1.0;True;00:06:00;2021-07-02 05:22:00;12;2;8;9HKVG;encs_north;1;1.0;;
1376;14;257027040;257716890;MALIN;;LG5523;;10.25;;;;;;0.0;0.0;3.998140500992064;2.6093988715277776;False;False;52;52;1818.5000247456696;;;;;0.0;0.0;False;True;50;53;2309.4393194020054;1166.7;55.0;371.6;56.0;1.6207300866978656;-21.27634527151849;14.146172041490834;323.14617204149084;643.7330191935171;158.70498425243645;42.45498425243645;6.91536;62.8878;-1.0;True;00:07:00;2021-07-02 06:09:00;59;49;56;9HKVG;encs_north;1;1.0;;
1380;14;257000260;257030310;FROYSPRINT;;LG9918;;14.82;;;;;;0.0;0.0;16.441322916666667;9.290143229166668;False;True;2;9;8178.060846557697;1022.3;15.0;2776.3;0.0;-0.6738575852939448;-57.39923062476994;False;True;3;8;6920.732340583617;1404.8;28.0;1141.6;0.0;3.2349636165137827;-25.627969718736875;24.984077051081982;311.42157705108195;921.8033195861232;63.863608084744136;12.61360808474412;8.75852;63.84405;-1.0;True;00:05:00;2021-07-06 14:31:00;7;1;6;NX0M2;encs_north;1;1.0;./img/257000260-257030310-NX0M2_-1.0.png;False
1383;14;257123410;257030310;;;;;;;;;;;0.0;0.0;4.127166280864199;10.511948784722223;False;True;9;15;2750.374681747925;3186.0;0.0;4847.2;0.0;-0.1005933704911776;-40.44111959677363;False;True;3;8;6505.950031317484;6960.5;0.0;3611.0;0.0;3.2349636165137827;-25.627969718736875;19.84565125993836;295.4081512599384;2549.321919648439;103.11799263864825;11.617992638648245;8.804584;63.83256;-1.0;True;00:09:00;2021-07-06 14:34:00;10;1;10;NX0M2;encs_north;1;1.0;./img/257123410-257030310-NX0M2_-1.0.png;False
1421;36;257009020;257073110;257009020;;;;0.0;;0.0;;0.0;;0.0;0.0;4.199286747685186;10.927422960069444;True;False;51;51;8195.41410851215;;;;;0.0;0.0;True;False;51;51;8195.41410851215;;;;;0.0;0.0;29.556882207316622;275.8068822073166;360.5;34.1875;4.749999999999984;9.563076;63.636541;-1.0;True;00:24:00;2019-07-21 12:36:00;63;39;63;54CW5;encs_north;3;3.0;;
1423;36;257009020;257882000;257009020;DANTIC;;LCMZ;0.0;63.17;0.0;;0.0;;0.0;0.0;3.841547691993465;4.125957924836602;False;True;43;49;5927.968037194533;6008.6;0.0;4000.7;67.0;-0.1832858496114933;6.913265424605118;False;False;27;27;10125.277206081815;;;;;0.0;0.0;90.74618231925412;348.62118231925416;279.61053270576105;129.4170630060832;127.91706300608324;9.602773;63.640794;-1.0;True;00:34:00;2019-07-21 12:32:00;59;10;44;54CW5;encs_north;4;4.0;./img/257009020-257882000-54CW5_-1.0.png;False
1424;36;257010420;211456820;;211456820;;;14.02;0.0;;0.0;;0.0;0.0;0.0;4.253335232204861;3.1478323025173616;False;True;37;42;1900.0844244401355;1969.2;0.0;1794.3;0.0;-0.1407993760699972;-3.4552124029840643;False;False;33;33;2198.7893236961104;;;;;0.0;0.0;96.91724913276416;295.2922491327642;1231.7748698524415;88.37211442569314;211.2471144256932;9.609894;63.637228;-1.0;True;00:16:00;2019-07-21 12:20:00;47;25;41;54CW5;encs_north;4;4.0;./img/257010420-211456820-54CW5_-1.0.png;False
1425;36;257010420;257044620;;AUSTRAATT;;LETR;14.02;66.4;;;;;0.0;0.0;3.498121744791667;5.041957465277778;False;False;11;11;2473.108303330043;;;;;0.0;0.0;False;True;10;15;2852.1967340981214;2864.6;0.0;1478.5;0.0;0.2367553092280103;-4.64980792782847;56.1402525686098;335.2652525686098;611.4070984213384;180.0;93.78403420110824;9.730349;63.648619;-1.0;True;00:08:00;2019-07-21 11:55:00;22;7;15;54CW5;encs_north;2;5.0;;
1427;36;257010420;257073110;;;;;14.02;;;;;;0.0;0.0;4.111099599939613;10.867813632246378;True;False;50;50;9007.495076879031;;;;;0.0;0.0;True;False;50;50;9007.495076879031;;;;;0.0;0.0;24.307857134477683;271.80785713447773;97.99249971298678;81.7078765995139;75.3328765995139;9.545683;63.631848;-1.0;True;00:23:00;2019-07-21 12:35:00;62;39;62;54CW5;encs_north;3;3.0;;
1428;36;257010420;257882000;;DANTIC;;LCMZ;14.02;63.17;;;;;0.0;0.0;3.9346494468669246;4.084430918927649;True;False;28;28;9163.005411981378;;;;;0.0;0.0;True;False;28;28;9163.005411981378;;;;;0.0;0.0;87.25171123379661;331.50171123379664;234.92884028998927;89.6771771240932;98.55217712409328;9.65591;63.641397;-1.0;True;00:43:00;2019-07-21 12:29:00;56;7;50;54CW5;encs_north;5;5.0;;
1431;36;257015020;257882000;;DANTIC;;LCMZ;21.52;63.17;;;;;0.0;0.0;3.9182848668981487;4.111089891975309;False;True;16;22;12467.721094490364;12511.0;0.0;11279.3;0.0;0.1782276731442817;14.355053128176154;False;False;29;29;9835.060965749017;;;;;0.0;0.0;89.68770923032207;338.06270923032207;211.6579315782888;130.19869890808724;133.44869890808724;9.730883;63.650793;-1.0;True;00:36:00;2019-07-21 12:32:00;59;11;47;54CW5;encs_north;3;3.0;./img/257015020-257882000-54CW5_-1.0.png;False
1438;36;257044620;257576980;AUSTRAATT;;LETR;;66.4;;;;;;0.0;0.0;4.663066208964646;9.981245265151513;False;False;34;34;4978.60102438426;;;;;0.0;0.0;False;False;34;34;4978.60102438426;;;;;0.0;0.0;25.634408133969806;324.18421282146977;252.20120935475472;-65.08792486240476;244.28707513759525;9.687462;63.65322;-1.0;True;00:11:00;2019-07-21 12:13:00;40;29;40;54CW5;encs_north;3;6.0;;
1440;36;257044620;258549110;AUSTRAATT;;LETR;;66.4;;;;;;0.0;0.0;3.724798828125;4.084608506944444;False;False;30;30;4669.807260476605;;;;;0.0;0.0;False;False;30;30;4669.807260476605;;;;;0.0;0.0;47.00479084528008;282.84854084528007;3961.7963526663;-28.46426013642311;223.0357398635769;9.68801;63.6428;-1.0;True;00:05:00;2019-07-21 12:14:00;41;28;33;54CW5;encs_north;2;6.0;;
1445;36;257046610;257561500;VESTRAATT;;LETU;;66.4;23.16;;;;;0.0;0.0;2.528191576760913;4.020532614087302;False;False;59;59;1642.6481820523811;;;;;0.0;0.0;False;False;59;59;1642.6481820523811;;;;;0.0;0.0;30.431959503011925;256.9319595030119;322.9906500194707;-27.771242564901705;256.9787574350983;9.688047;63.641133;-1.0;True;00:07:00;2019-07-21 12:36:00;63;56;63;54CW5;encs_north;2;2.0;;
1447;36;257046610;258520000;VESTRAATT;LJONESBUEN;LETU;LNTI;66.4;20.29;;;;;0.0;0.0;2.872398546006945;3.755511429398148;False;False;60;60;2329.90975361708;;;;;0.0;0.0;False;False;60;60;2329.90975361708;;;;;0.0;0.0;45.6646935582296;277.1646935582296;1027.5870376761266;-56.055679932599816;229.1193688955252;9.687978;63.64314;-1.0;True;00:06:00;2019-07-21 12:39:00;66;57;63;54CW5;encs_north;2;2.0;;
1465;36;257333000;257561500;TERNINGEN;;LGJQ;;41.0;23.16;;;;;0.0;0.0;17.85063762626263;4.446948390151515;False;False;45;45;9742.592983903209;;;;;0.0;0.0;False;True;48;53;6892.914873984735;6132.0;50.0;7445.3;0.0;-0.5216708284017826;44.39595969493244;72.764596854208;332.51459685420804;2734.3863534621432;-130.06735469387075;294.8076453061292;9.57297;63.638667;-1.0;True;00:11:00;2019-07-21 12:38:00;65;40;51;54CW5;encs_north;6;12.0;;
1467;36;257333000;257890510;TERNINGEN;;LGJQ;;41.0;;;;;;0.0;0.0;17.774055555555556;4.475666666666667;False;False;47;47;10808.579026403051;;;;;0.0;0.0;False;False;47;47;10808.579026403051;;;;;0.0;0.0;52.86656768970884;315.05406768970886;784.5902497482364;179.63095285037355;230.50595285037355;9.6072;63.6501;-1.0;True;00:10:00;2019-07-21 12:41:00;68;42;52;54CW5;encs_north;8;11.0;;
1470;36;257333000;258520000;TERNINGEN;LJONESBUEN;LGJQ;LNTI;41.0;20.29;;;;;0.0;0.0;17.820677083333337;4.394547887731481;False;False;46;46;9435.43048090547;;;;;0.0;0.0;False;False;46;46;9435.43048090547;;;;;0.0;0.0;70.8039040341087;328.3039040341087;1733.3487387135922;-137.31906565003794;285.805934349962;9.58996;63.6443;-1.0;True;00:12:00;2019-07-21 12:39:00;66;40;52;54CW5;encs_north;9;12.0;;
1471;36;257333000;258549110;TERNINGEN;;LGJQ;;41.0;;;;;;0.0;0.0;17.94392939814815;3.62656539351852;False;False;42;42;11248.803277237985;;;;;0.0;0.0;False;False;42;42;11248.803277237985;;;;;0.0;0.0;52.19272748625712;342.50522748625707;3383.8919501071555;-56.747257164918125;274.50274283508185;9.52348;63.6203;-1.0;True;00:06:00;2019-07-21 12:23:00;50;39;45;54CW5;encs_north;6;12.0;;
1473;36;257333000;258599210;TERNINGEN;;LGJQ;;41.0;;;;;;0.0;0.0;17.865690972222225;3.8068888888888894;False;False;45;45;9489.69162038472;;;;;0.0;0.0;False;True;46;51;8558.433826933526;7117.1;49.0;4942.0;0.0;-0.298614984513482;29.719111606338863;70.29016764409296;334.04016764409295;2315.6778813125115;-146.2315685423659;275.7684314576341;9.57297;63.638667;-1.0;True;00:10:00;2019-07-21 12:39:00;66;40;50;54CW5;encs_north;6;12.0;;
1475;36;257343720;257372020;;;;;15.61;9.13;;;;;0.0;0.0;3.614173177083333;2.5659423828125;True;False;29;29;5406.604008062733;;;;;0.0;0.0;True;False;29;29;5406.604008062733;;;;;0.0;0.0;61.40204636634537;343.44892136634536;104.39947317874764;180.0;118.45024358765848;9.503215;63.689397;-1.0;True;00:16:00;2019-07-21 12:23:00;50;21;37;54CW5;encs_north;1;2.0;;
1476;36;257400600;257044620;257400600;AUSTRAATT;;LETR;0.0;66.4;0.0;;0.0;;0.0;0.0;4.019958457341271;3.968571428571429;True;False;46;46;10465.930685801432;;;;;0.0;0.0;True;True;44;49;10446.643886435491;10450.8;0.0;8807.0;63.0;-2.29313500300601;39.99043262731583;101.6896701499615;287.6896701499615;2504.6688284082584;-40.95803791549635;217.79196208450367;9.482683;63.650993;-1.0;True;00:07:00;2019-07-21 11:42:00;9;43;50;54CW5;encs_north;1;1.0;;
1491;36;257769500;257372020;;;;;15.39;9.13;;;;;0.0;0.0;3.638756655092593;2.555208043981481;False;True;33;39;4340.045388011515;4363.6;0.0;2514.0;0.0;-0.1183592749260169;-9.099996507422084;False;False;28;28;5899.7121260278445;;;;;0.0;0.0;61.71241650121454;343.9624165012146;164.17770859650958;180.0;65.97400916738887;9.506639;63.69579;-1.0;True;00:15:00;2019-07-21 12:23:00;50;21;36;54CW5;encs_north;3;5.0;./img/257769500-257372020-54CW5_-1.0.png;True
1503;36;257882000;257333000;DANTIC;TERNINGEN;LCMZ;LGJQ;63.17;41.0;;;;;0.0;0.0;4.085010416666667;18.140597222222222;False;True;37;45;7686.08302388154;3250.0;42.0;5173.5;0.0;-0.0011536330461991;5.566654131905787;False;False;37;37;7686.08302388154;;;;;0.0;0.0;37.82610211440389;338.1386021144039;3462.316499108654;104.67568795535334;47.80068795535336;9.47855;63.657875;-1.0;True;00:05:00;2019-07-21 12:16:00;43;35;40;54CW5;encs_north;8;9.0;./img/257882000-257333000-54CW5_-1.0.png;False
1510;36;258133500;257882000;;DANTIC;;LCMZ;;63.17;;;;;0.0;0.0;4.008894898504274;4.07320045405983;False;True;25;29;10486.82193993967;5261.8;67.0;4621.5;69.0;0.2951433597110768;3.256982649681512;False;False;30;30;9502.263598217009;;;;;0.0;0.0;89.80729324775628;333.18229324775626;465.0987529546821;-47.9948952206756;286.5676047793244;9.691899;63.649514;-1.0;True;00:39:00;2019-07-21 12:31:00;58;11;50;54CW5;encs_north;5;5.0;./img/258133500-257882000-54CW5_-1.0.png;False
1538;26;257261500;257549000;ONA;EDOEYFJORD;LNQG;3YWT;37.0;67.0;;;;;0.0;0.0;5.441411072530864;5.624503279320988;False;False;6;6;3276.091405928724;;;;;0.0;0.0;False;False;6;6;3276.091405928724;;;;;0.0;0.0;90.26762496646198;319.05668746646194;1947.673774018635;136.305030118487;26.24253011848701;8.069903;63.248478;-1.0;True;00:09:00;2019-08-01 07:59:00;15;2;11;EOMT4;encs_north;1;1.0;;
1539;26;257549000;257082200;EDOEYFJORD;KV NJORD;3YWT;LBHO;67.0;47.2;;;;;0.0;0.0;5.752424242424243;5.182443181818181;True;False;7;7;4333.680187784973;;;;;0.0;0.0;True;True;12;17;1479.9726652881145;246.0;14.0;1966.0;0.0;0.0913409295443514;10.35062137840642;39.9219983934122;335.8204358934122;359.3719521609821;84.45470635644936;23.53283135644936;8.134834;63.248882;-1.0;True;00:11:00;2019-08-01 07:58:00;14;2;13;EOMT4;encs_north;3;3.0;;
1551;102;257549000;219016713;EDOEYFJORD;AMALIE;3YWT;OUWQ2;67.0;89.0;;;;;0.0;0.0;5.453914930555555;4.504833829365079;False;False;4;4;3552.915740627687;;;;;0.0;0.0;False;False;4;4;3552.915740627687;;;;;0.0;0.0;34.57520887740112;339.5517713774011;490.7755597011766;148.5225150431441;93.12261269939408;8.13631;63.255311;-1.0;True;00:07:00;2019-08-01 12:01:00;11;1;8;D9TLC;encs_north;1;1.0;;
1568;10;258150370;257042130;258150370;;;;0.0;;0.0;;0.0;;0.0;0.0;9.371730902777776;7.408000000000001;False;True;6;15;5525.7049550261;4824.2;13.0;2437.2;18.0;-0.1584330308511301;-1.3917642766069145;False;True;7;8;5075.085974641219;4372.1;25.0;4959.0;0.0;2.684964975380855;-13.258304748431412;40.160134366410375;338.9726343664104;1316.252506170452;48.92231536465984;235.64106536465985;8.175788;63.446125;-1.0;True;00:05:00;2020-08-01 14:07:00;19;4;9;W6LVQ;encs_north;1;2.0;./img/258150370-257042130-W6LVQ_-1.0.png;False
1582;19;235900006;257031080;;FALKSEA;;LADM8;;89.95;;;;;0.0;0.0;6.061803385416667;7.124519675925925;False;True;8;14;5435.642396258235;4174.3;14.0;1858.9;0.0;8.707621558874624;-33.09396132219705;False;False;9;9;4843.727475818592;;;;;0.0;0.0;23.269538430202218;335.06641343020226;955.7581964074355;120.3870293542218;97.4495293542218;8.991481;63.450638;-1.0;True;00:06:00;2019-08-03 17:00:00;14;6;12;44XWR;encs_north;1;1.0;./img/235900006-257031080-44XWR_-1.0.png;False
1590;62;257066870;257066080;;257066080;;;;0.0;;0.0;;0.0;0.0;0.0;3.512978050595239;2.932577349950397;False;False;5;5;4000.379678230553;;;;;0.0;0.0;False;False;5;5;4000.379678230553;;;;;0.0;0.0;83.79666401163209;346.9216640116321;2992.2323723267195;139.57131907835546;356.16506907835543;8.382264;63.849896;-1.0;True;00:07:00;2020-08-09 17:16:00;10;2;9;JP5IO;encs_north;1;1.0;;
