Unnamed: 0;n_ships;own_mmsi;obst_mmsi;own_name;obst_name;own_callsign;obst_callsign;own_length;obst_length;own_width;obst_width;own_type;obst_type;own_nav_status;obst_nav_status;own_speed;obst_speed;multi_man_own;maneuver_made_own;maneuver_index_own;maneuver_stop_idx_own;r_maneuver_own;pre_man_dist_own;pre_man_t_cpa_own;post_man_dist_own;post_man_t_cpa_own;delta_speed_own;delta_course_own;multi_man_obst;maneuver_made_obst;maneuver_index_obst;maneuver_stop_idx_obst;r_maneuver_obst;pre_man_dist_obst;pre_man_t_cpa_obst;post_man_dist_obst;post_man_t_cpa_obst;delta_speed_obst;delta_course_obst;alpha_start;beta_start;r_cpa;alpha_cpa;beta_cpa;lon_maneuver;lat_maneuver;COLREG;single_COLREG_type;time;date_cpa;cpa_idx;start_idx;stop_idx;case;dataset;COLREGS_not_filt;COLREGS_filt;img_name;img_class
4;4;477967700;255805907;477967700;255805907;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.87884375;6.302346354166667;False;False;6;6;5154.160266231543;;;;;0.0;0.0;False;False;6;6;5154.160266231543;;;;;0.0;0.0;171.6924430406283;13.97369304062829;3878.7788284458807;-132.6115063246515;69.48224367534851;9.419673;57.685967;-2.0;True;00:10:00;2018-01-01 11:06:00;15;1;11;I0DMK;encs_south\2018-01\2018-01-01 - 2018-01-08;1;2.0;;
12;5;305425000;220138000;305425000;220138000;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.635529513888888;1.311732855902778;False;False;4;4;5875.475188442208;;;;;0.0;0.0;False;False;4;4;5875.475188442208;;;;;0.0;0.0;122.33788768937926;328.9316376893793;2690.8600725418632;61.511273608401495;266.0112736084015;8.52096;57.7345;-2.0;True;00:06:00;2018-01-01 17:01:00;20;1;7;02GN2;encs_south\2018-01\2018-01-01 - 2018-01-08;1;1.0;;
21;4;250004289;219023313;250004289;SAJONI;;OWDA;0.0;28.0;0.0;8.0;0.0;30.0;0.0;0.0;5.2681433256172845;1.0630884291409466;True;False;14;14;7314.144970534834;;;;;0.0;0.0;True;False;14;14;7314.144970534834;;;;;0.0;0.0;165.74414881211024;17.931648812110236;3346.9260673041463;-122.57219121321349;80.70905878678649;8.447226;57.726142;-2.0;True;00:27:00;2018-01-01 20:34:00;39;1;28;H3DQ4;encs_south\2018-01\2018-01-01 - 2018-01-08;2;2.0;;
26;7;314018000;257898500;314018000;ROSENVOLL;;LAPL;0.0;19.0;0.0;6.0;0.0;30.0;0.0;0.0;6.056511574074074;3.77942505787037;False;False;16;16;3525.1826193830007;;;;;0.0;0.0;False;False;16;16;3525.1826193830007;;;;;0.0;0.0;-147.21019971807985;23.72730028192018;790.6567649745369;-66.21427266789343;107.5357273321066;7.860675;57.8857;-2.0;True;00:30:00;2018-01-01 22:45:00;40;1;31;KF3FO;encs_south\2018-01\2018-01-01 - 2018-01-08;1;2.0;;
31;4;259468000;240891000;259468000;240891000;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.822919921875;5.613925238715278;False;False;9;9;4991.801347209242;;;;;0.0;0.0;False;False;9;9;4991.801347209242;;;;;0.0;0.0;166.1081196286472;322.7018696286472;4602.518671336382;126.19665290717016;299.5091529071702;8.265708;57.487399;-2.0;True;00:16:00;2019-01-01 07:53:00;32;1;17;X2PHU;encs_south\2019-01\2019-01-01 - 2019-01-08;1;1.0;;
35;6;219017895;219959000;219017895;MADSALUNE;;OZZH;0.0;24.0;0.0;6.0;0.0;30.0;0.0;0.0;3.802248658459596;1.660161182133839;True;False;26;26;5199.454488693981;;;;;0.0;0.0;True;True;25;31;5349.086786545906;4566.5;35.0;4290.6;36.0;-0.04871237378954;-3.5360708549421296;-116.96979582900748;343.6552041709925;4324.569487243788;-146.1081442892399;302.07935571076007;8.070334;57.388049;-2.0;True;00:11:00;2018-01-02 04:06:00;35;21;32;DI0EI;encs_south\2018-01\2018-01-01 - 2018-01-08;1;1.0;;
38;5;538002774;220043000;538002774;HM120 ASTORIA;;OWBW;0.0;23.0;0.0;6.0;0.0;30.0;0.0;0.0;5.580516493055555;1.4696080186631946;False;False;47;47;4018.668687513315;;;;;0.0;0.0;False;True;42;48;5309.4017224165655;1709.5;60.0;1909.0;59.0;0.0572861210929717;-12.085579114150091;-168.22274284188927;349.0272571581108;1885.7449588955544;130.80463158791002;278.0546315879101;8.755825;57.480253;-2.0;True;00:16:00;2018-01-02 10:32:00;60;39;55;6UTY7;encs_south\2018-01\2018-01-01 - 2018-01-08;1;1.0;;
39;9;538002774;220043000;538002774;HM120 ASTORIA;;OWBW;0.0;23.0;0.0;6.0;0.0;30.0;0.0;0.0;5.590966145833333;1.4818411458333334;False;False;6;6;3269.9263860215574;;;;;0.0;0.0;False;False;6;6;3269.9263860215574;;;;;0.0;0.0;-165.771348134968;343.228651865032;1885.875661330831;130.80923099986708;278.0592309998671;8.741396;57.474409;-2.0;True;00:10:00;2018-01-02 10:32:00;16;1;11;L62A4;encs_south\2018-01\2018-01-01 - 2018-01-08;1;1.0;;
52;6;538002922;257742000;538002922;257742000;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.590974893162395;3.1543729967948715;False;False;7;7;5549.65686326641;;;;;0.0;0.0;False;False;7;7;5549.65686326641;;;;;0.0;0.0;-170.88330220886183;345.89794779113817;3279.158192280451;126.22142229396592;281.846422293966;9.488053;57.745467;-2.0;True;00:13:00;2019-01-02 07:18:00;20;1;14;24E0K;encs_south\2019-01\2019-01-01 - 2019-01-08;1;1.0;;
71;4;248621000;235050837;248621000;235050837;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.449894205729167;3.1833761935763887;False;True;6;11;1738.932919925319;1345.3;16.0;1578.3;0.0;0.142996628095009;1.9671838615840231;False;True;3;8;1920.004020829124;1519.4;14.0;1521.4;24.0;0.1279689879300118;2.1999669854892767;150.6220159916624;327.3095159916624;1381.084229871588;104.40699642291388;281.9069964229139;7.742995;57.7038;-2.0;True;00:08:00;2018-01-03 22:40:00;23;1;9;VX4BR;encs_south\2018-01\2018-01-01 - 2018-01-08;1;1.0;./img/248621000-235050837-VX4BR_-2.0.png;True
75;11;211577000;219023588;211577000;HM96 JANNI;;OWFW;0.0;17.0;0.0;6.0;0.0;30.0;0.0;0.0;9.072107204861112;2.057652180989584;False;False;9;9;6798.171686563968;;;;;0.0;0.0;False;False;9;9;6798.171686563968;;;;;0.0;0.0;168.97722662411448;332.8522266241145;4040.86825447205;100.90383201624792;271.028832016248;9.086598;57.567925;-2.0;True;00:08:00;2019-01-03 01:34:00;21;5;13;ENNOE;encs_south\2019-01\2019-01-01 - 2019-01-08;1;1.0;;
81;11;219678000;219023588;219678000;HM96 JANNI;;OWFW;0.0;17.0;0.0;6.0;0.0;30.0;0.0;0.0;7.560457754629632;1.9343245081018523;False;False;8;8;5165.47004347136;;;;;0.0;0.0;False;True;2;5;6930.718640949149;1563.9;19.0;2086.1;19.0;0.3163785822365579;-2.2245501009042457;-177.6950128940831;351.67998710591684;2240.924159805503;109.01575855846266;272.2657585584627;9.05755;57.585033;-2.0;True;00:15:00;2019-01-03 01:34:00;21;1;16;ENNOE;encs_south\2019-01\2019-01-01 - 2019-01-08;2;2.0;;
82;11;219678000;219439000;219678000;CHRISTINA PAULSEN;;OWST;0.0;24.0;0.0;6.0;0.0;30.0;0.0;0.0;7.570974392361114;1.4587815755208335;False;False;11;11;8852.875385997477;;;;;0.0;0.0;False;False;11;11;8852.875385997477;;;;;0.0;0.0;162.65996569946134;344.1599656994613;4201.947911385861;84.40433020562119;266.2793302056212;9.039894;57.57738;-2.0;True;00:20:00;2019-01-03 01:46:00;33;1;21;ENNOE;encs_south\2019-01\2019-01-01 - 2019-01-08;2;2.0;;
85;11;538007533;220043000;538007533;HM120 ASTORIA;;OWBW;0.0;23.0;0.0;6.0;0.0;30.0;0.0;0.0;6.030253472222223;1.49208984375;False;False;24;24;2095.91264130927;;;;;0.0;0.0;False;False;24;24;2095.91264130927;;;;;0.0;0.0;133.3927736399141;332.0802736399141;971.1748812649552;60.75403051403588;258.75403051403583;8.764912;57.500889;-2.0;True;00:05:00;2019-01-03 01:44:00;31;22;27;ENNOE;encs_south\2019-01\2019-01-01 - 2019-01-08;1;1.0;;
94;8;266436000;219013538;266436000;CARPE DIEM;;OUPN;0.0;24.0;0.0;7.0;0.0;30.0;0.0;0.0;7.520400752314815;1.4261096643518518;False;False;10;10;4582.728136165181;;;;;0.0;0.0;False;True;2;5;7429.088951547155;1980.7;20.0;2316.0;20.0;0.0884247693938709;7.758278465300836;-178.9707280868662;8.466771913133831;1458.0982305729622;-107.4466201378146;88.74087986218541;8.70498;57.7301;-2.0;True;00:18:00;2019-01-03 08:24:00;22;1;19;MCHUT;encs_south\2019-01\2019-01-01 - 2019-01-08;2;2.0;;
95;8;266436000;220088000;266436000;FN 426 KJOLPEN;;OWPL;0.0;21.0;0.0;6.0;0.0;30.0;0.0;0.0;7.513964371980676;1.3910008114432366;False;False;12;12;6661.296669568171;;;;;0.0;0.0;False;False;12;12;6661.296669568171;;;;;0.0;0.0;160.1982231140701;11.323223114070093;2426.720060081096;-114.27593842491456;88.13031157508547;8.72013;57.7306;-2.0;True;00:23:00;2019-01-03 08:31:00;29;1;24;MCHUT;encs_south\2019-01\2019-01-01 - 2019-01-08;2;2.0;;
104;12;257120500;219023274;257120500;219023274;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.385992187500001;1.6201985677083337;False;False;6;6;5079.296471953573;;;;;0.0;0.0;False;False;6;6;5079.296471953573;;;;;0.0;0.0;169.4422895253503;332.0360395253503;950.8211293403205;108.95677097595193;271.8630209759519;9.768745;57.920927;-2.0;True;00:10:00;2019-01-03 09:33:00;34;1;11;9TX2V;encs_south\2019-01\2019-01-01 - 2019-01-08;1;3.0;;
105;12;257120500;219023274;257120500;219023274;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.103449652777778;1.5125872395833333;False;False;30;30;1452.1183491713086;;;;;0.0;0.0;False;False;30;30;1452.1183491713086;;;;;0.0;0.0;139.4918048030717;11.491804803071693;950.8211293403205;108.95677097595193;271.8630209759519;9.86726;57.9352;-2.0;True;00:05:00;2019-01-03 09:33:00;34;28;33;9TX2V;encs_south\2019-01\2019-01-01 - 2019-01-08;2;2.0;;
121;14;273333650;219024000;273333650;IDA-KATRINE S84;;OUNV;0.0;15.0;0.0;6.0;0.0;30.0;0.0;0.0;5.07423583984375;1.4664680989583334;False;True;17;22;4878.493616886263;1957.4;36.0;818.9;38.0;0.0278959237297593;8.40409037448618;False;False;18;18;4675.812692997873;;;;;0.0;0.0;177.1283197078264;9.37831970782641;1261.1404085192094;-105.66873078558817;80.5812692144118;10.605895;57.8003;-2.0;True;00:32:00;2019-01-03 11:16:00;38;2;34;AZUQZ;encs_south\2019-01\2019-01-01 - 2019-01-08;3;3.0;./img/273333650-219024000-AZUQZ_-2.0.png;False
123;14;538006112;219018405;538006112;219018405;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0718427083333335;1.4695427083333337;False;False;30;30;6956.502199381525;;;;;0.0;0.0;False;True;39;46;4123.760333724548;2442.1;47.0;2345.6;48.0;0.0389288953713597;-15.005003583550012;148.00849750796058;3.570997507960603;2408.0814105839536;-116.69276475274108;81.49473524725896;10.367833;57.771933;-2.0;True;00:25:00;2019-01-03 11:26:00;48;18;43;AZUQZ;encs_south\2019-01\2019-01-01 - 2019-01-08;3;3.0;;
126;14;636012896;219005867;636012896;219005867;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.881598741319445;3.79146560329861;False;True;31;36;3431.1847079398103;1085.9;48.0;1615.4;45.0;-0.0624107325400413;6.14272537929886;False;True;20;25;5487.200401844277;1404.1;48.0;1295.2;48.0;0.0712778846300985;3.879927597830025;176.89261768008518;356.89261768008515;1228.881039808166;106.26703664228106;278.7670366422811;10.484173;57.7754;-2.0;True;00:40:00;2019-01-03 11:25:00;47;3;43;AZUQZ;encs_south\2019-01\2019-01-01 - 2019-01-08;3;3.0;./img/636012896-219005867-AZUQZ_-2.0.png;True
136;12;235307000;219012521;235307000;S43 NORDSTRAND;;OZCG;0.0;17.0;0.0;6.0;0.0;30.0;0.0;0.0;8.218551432291667;1.485558810763889;False;False;5;5;6418.364811227234;;;;;0.0;0.0;False;False;5;5;6418.364811227234;;;;;0.0;0.0;154.87903518608897;330.066535186089;3874.412601930775;99.1513997912672;268.52639979126724;9.71689;57.723131;-2.0;True;00:08:00;2019-01-03 14:17:00;19;1;9;GVE49;encs_south\2019-01\2019-01-01 - 2019-01-08;1;1.0;;
181;30;219022257;220343000;219022257;220343000;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.243777777777776;3.858333333333333;False;False;36;36;3868.502100296703;;;;;0.0;0.0;False;False;36;36;3868.502100296703;;;;;0.0;0.0;135.44001895971752;321.8150189597175;372.9103109328036;67.60208866795067;92.85208866795072;10.733;57.7315;-2.0;True;00:10:00;2019-01-03 17:09:00;54;31;41;X8ADR;encs_south\2019-01\2019-01-01 - 2019-01-08;5;15.0;;
199;30;220124000;219001522;220124000;219001522;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.603875868055556;4.39019386574074;False;False;27;27;3738.583824123782;;;;;0.0;0.0;False;True;29;34;3792.439663330189;3835.8;0.0;4034.2;0.0;-0.3180160504640508;-33.533193195461;-137.3976078965739;338.4148921034261;3738.583824123782;-149.47802009949865;324.7719799005014;10.632094;57.781026;-2.0;True;00:06:00;2019-01-03 16:42:00;27;24;30;X8ADR;encs_south\2019-01\2019-01-01 - 2019-01-08;5;6.0;;
294;30;219022257;220343000;219022257;220343000;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.243777777777776;3.858333333333333;False;False;35;35;3868.502100296703;;;;;0.0;0.0;False;False;35;35;3868.502100296703;;;;;0.0;0.0;135.44001895971752;321.8150189597175;372.91031093280367;67.60208866795045;92.85208866795044;10.733;57.7315;-2.0;True;00:10:00;2019-01-03 17:09:00;53;30;40;H9U56;encs_south\2019-01\2019-01-01 - 2019-01-08;5;16.0;;
313;30;220124000;219001522;220124000;219001522;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.603875868055556;4.39019386574074;False;False;26;26;3738.583824123782;;;;;0.0;0.0;False;True;28;33;3792.43966333019;3835.8;0.0;4034.2;0.0;-0.3180160504640508;-33.533193195461;-137.3976078965739;338.4148921034261;3738.583824123782;-149.47802009949865;324.7719799005014;10.632094;57.781026;-2.0;True;00:06:00;2019-01-03 16:42:00;26;23;29;H9U56;encs_south\2019-01\2019-01-01 - 2019-01-08;5;6.0;;
395;27;219022257;220343000;219022257;220343000;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.243777777777776;3.858333333333333;False;False;23;23;3868.502100296703;;;;;0.0;0.0;False;False;23;23;3868.502100296703;;;;;0.0;0.0;135.44001895971752;321.8150189597175;372.91031093280367;67.60208866795045;92.85208866795044;10.733;57.7315;-2.0;True;00:10:00;2019-01-03 17:09:00;41;18;28;8ULJF;encs_south\2019-01\2019-01-01 - 2019-01-08;4;12.0;;
411;27;220124000;219001522;220124000;219001522;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.603875868055556;4.39019386574074;False;False;14;14;3738.5838241237807;;;;;0.0;0.0;False;True;16;21;3792.43966333019;3835.8;0.0;4034.2;0.0;-0.3180160504640508;-33.533193195461;-137.39801690664768;338.4144830933523;3738.5838241237807;-149.47802009949865;324.7719799005014;10.632094;57.781026;-2.0;True;00:06:00;2019-01-03 16:42:00;14;11;17;8ULJF;encs_south\2019-01\2019-01-01 - 2019-01-08;5;6.0;;
462;17;219022257;220343000;219022257;220343000;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.648098958333334;3.849625289351852;False;False;7;7;2805.7657493098013;;;;;0.0;0.0;False;False;7;7;2805.7657493098013;;;;;0.0;0.0;139.7945100251305;345.2945100251305;372.9103109328026;67.60208866795067;92.85208866795072;10.708333;57.7283;-2.0;True;00:06:00;2019-01-03 17:09:00;23;4;10;JA9R6;encs_south\2019-01\2019-01-01 - 2019-01-08;2;3.0;;
477;12;232012746;219012521;232012746;S43 NORDSTRAND;;OZCG;0.0;17.0;0.0;6.0;0.0;30.0;0.0;0.0;6.903201388888888;1.6255238715277778;False;False;6;6;8525.477530320515;;;;;0.0;0.0;False;True;4;9;9037.030997512404;7205.6;17.0;6646.6;18.0;-0.0338625399871201;6.337709699618697;145.14923252278166;328.58673252278163;4947.620173376286;78.50392935422092;268.1914293542209;9.997954;57.8032;-2.0;True;00:10:00;2019-01-03 17:37:00;26;1;11;HW86W;encs_south\2019-01\2019-01-01 - 2019-01-08;1;1.0;;
478;4;219948000;220138000;CASILO S386;220138000;OZZP;;24.0;0.0;7.0;0.0;30.0;0.0;0.0;0.0;4.051873653017242;1.211896402059387;False;True;21;26;2725.37417614536;482.1;35.0;421.9;35.0;0.1184612066897616;1.956540746751417;False;False;18;18;3225.6810133675635;;;;;0.0;0.0;170.3457380691175;350.2207380691175;575.7987495644651;-106.01335362343376;274.6428963765662;9.351541;57.915581;-2.0;True;00:29:00;2018-01-04 12:01:00;36;4;33;PFVMQ;encs_south\2018-01\2018-01-01 - 2018-01-08;1;1.0;./img/219948000-220138000-PFVMQ_-2.0.png;False
486;18;210803000;219012521;210803000;S43 NORDSTRAND;;OZCG;0.0;17.0;0.0;6.0;0.0;30.0;0.0;0.0;5.948040605709878;1.606299189814815;False;False;10;10;7286.855069232542;;;;;0.0;0.0;False;False;10;10;7286.855069232542;;;;;0.0;0.0;-150.3992013608919;17.725798639108117;4000.6435694772927;-89.35629415826043;88.95620584173959;9.81282;57.6591;-2.0;True;00:18:00;2018-01-09 01:43:00;31;1;19;RT3LY;encs_south\2018-01\2018-01-09 - 2018-01-16;1;3.0;;
494;18;355194000;219012521;355194000;S43 NORDSTRAND;;OZCG;0.0;17.0;0.0;6.0;0.0;30.0;0.0;0.0;8.489442049808428;1.5344982489224142;False;False;40;40;7810.1426369817345;;;;;0.0;0.0;False;False;40;40;7810.1426369817345;;;;;0.0;0.0;-175.57593009805672;3.5490699019432967;1512.170340933851;-107.36148829722356;83.13851170277643;9.802897;57.69442;-2.0;True;00:29:00;2018-01-09 02:10:00;58;26;55;RT3LY;encs_south\2018-01\2018-01-09 - 2018-01-16;1;1.0;;
503;22;636015675;273356870;636015675;273356870;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.029474431818183;5.941687184343436;False;False;134;134;3121.2000000000007;;;;;0.0;0.0;False;False;134;134;3121.2000000000007;;;;;0.0;0.0;176.47074019104193;11.47074019104195;792.2826074072317;-149.50058867663122;62.49941132336879;10.679717;57.8077;-2.0;True;00:22:00;2018-01-09 03:46:00;145;123;145;864Q0;encs_south\2018-01\2018-01-09 - 2018-01-16;1;1.0;;
504;14;210803000;219012521;210803000;S43 NORDSTRAND;;OZCG;0.0;17.0;0.0;6.0;0.0;30.0;0.0;0.0;5.968359375;1.5286923363095235;False;False;4;4;6058.208590829471;;;;;0.0;0.0;False;False;4;4;6058.208590829471;;;;;0.0;0.0;-138.01305545456563;28.674444545434405;4000.5590234366;-89.36492120403425;88.94757879596577;9.83881;57.6671;-2.0;True;00:07:00;2018-01-09 01:43:00;20;1;8;AMGCF;encs_south\2018-01\2018-01-09 - 2018-01-16;2;4.0;;
510;14;219435000;305049000;219435000;305049000;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.584645833333331;5.716361979166666;False;True;7;14;5684.106754803258;772.6;21.0;2948.9;18.0;-0.4077073284186987;9.754714525835258;False;True;14;20;3550.4501756819523;2948.9;18.0;2834.0;0.0;-0.0241024092615229;8.950580450003445;177.39278601216787;354.64278601216785;2865.6490102592816;117.803887362323;285.80388736232305;10.13612;57.7317;-2.0;True;00:10:00;2018-01-09 01:43:00;20;6;16;AMGCF;encs_south\2018-01\2018-01-09 - 2018-01-16;1;2.0;./img/219435000-305049000-AMGCF_-2.0.png;True
520;16;636015675;273356870;636015675;273356870;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.903055555555556;6.0168756200396825;False;False;123;123;4353.277500918129;;;;;0.0;0.0;False;False;123;123;4353.277500918129;;;;;0.0;0.0;-162.22594969561072;5.274050304389299;1517.011166735433;-148.0829390434346;56.417060956565386;10.729375;57.810225;-2.0;True;00:28:00;2018-01-09 03:45:00;138;109;137;WRDEC;encs_south\2018-01\2018-01-09 - 2018-01-16;1;1.0;;
526;8;232008661;258598000;232008661;258598000;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.40592218137255;3.7541323274101295;False;False;18;18;4260.574808637913;;;;;0.0;0.0;False;False;18;18;4260.574808637913;;;;;0.0;0.0;-161.40695040636186;19.09304959363817;1961.2556029238008;-94.45206848878688;87.17293151121314;7.287834;57.9238;-2.0;True;00:34:00;2018-01-09 02:37:00;49;1;35;E5KSV;encs_south\2018-01\2018-01-09 - 2018-01-16;1;2.0;;
535;5;249076000;219762000;249076000;NORTH SEA;;OVSZ;0.0;30.0;0.0;6.0;0.0;30.0;0.0;0.0;3.755176504629629;1.2518371431327162;False;False;5;5;5226.8753495755;;;;;0.0;0.0;False;False;5;5;5226.8753495755;;;;;0.0;0.0;177.824396915465;328.527521915465;3954.07386122212;133.51746792741062;282.5018429274106;8.896059;57.81533;-2.0;True;00:09:00;2018-01-09 02:23:00;25;1;10;YELI9;encs_south\2018-01\2018-01-09 - 2018-01-16;1;1.0;;
560;18;244860007;219012521;244860007;S43 NORDSTRAND;;OZCG;0.0;17.0;0.0;6.0;0.0;30.0;0.0;0.0;6.332000301932368;1.5522889304045897;False;False;13;13;7751.491088816398;;;;;0.0;0.0;False;False;13;13;7751.491088816398;;;;;0.0;0.0;161.05262112150513;337.7401211215051;3516.807316302671;95.71790197006024;270.1554019700602;10.006563;57.776663;-2.0;True;00:23:00;2018-01-09 04:32:00;37;2;25;QZPS3;encs_south\2018-01\2018-01-09 - 2018-01-16;2;2.0;;
563;18;245745000;219017895;245745000;219017895;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.330953947368423;1.752009091739766;False;True;6;11;8983.240362475002;978.3;27.0;3653.1;25.0;-0.0722550358578262;12.966088131775503;False;False;10;10;7439.2799738953245;;;;;0.0;0.0;-178.20831857911932;358.5416814208807;3253.677447135778;109.83679960695046;273.5867996069504;10.33485;57.76715;-2.0;True;00:19:00;2018-01-09 04:22:00;27;1;20;QZPS3;encs_south\2018-01\2018-01-09 - 2018-01-16;2;2.0;./img/245745000-219017895-QZPS3_-2.0.png;False
564;18;305426000;219012521;305426000;S43 NORDSTRAND;;OZCG;0.0;17.0;0.0;6.0;0.0;30.0;0.0;0.0;6.603685897435897;1.5788868856837608;False;False;8;8;5009.954575642378;;;;;0.0;0.0;False;True;12;17;3989.224410834768;2536.3;21.0;2433.0;21.0;-0.0230069377474624;5.177208963638513;158.25654252332865;340.5690425233286;2309.670140950868;77.75902890166354;267.4465289016635;10.041833;57.767567;-2.0;True;00:13:00;2018-01-09 04:18:00;23;2;15;QZPS3;encs_south\2018-01\2018-01-09 - 2018-01-16;1;1.0;;
601;17;220279000;219024000;220279000;IDA-KATRINE S84;;OUNV;0.0;15.0;0.0;6.0;0.0;30.0;0.0;0.0;4.420672019675926;3.5625947627314822;False;False;8;8;3918.15667501952;;;;;0.0;0.0;False;True;3;10;4556.613375084614;3960.6;15.0;3171.6;14.0;-0.3105691221069848;38.53587541386063;146.92638702025812;359.9263870202581;3102.497845285313;140.5347388870845;52.78473888708451;10.653555;57.73331;-2.0;True;00:12:00;2018-01-09 05:07:00;15;2;14;SWMXX;encs_south\2018-01\2018-01-09 - 2018-01-16;2;2.0;;
616;14;235007540;219188000;235007540;EMMALIE;;OZHX;0.0;34.0;0.0;6.0;0.0;30.0;0.0;0.0;6.740026041666668;2.0789237097537883;False;False;111;111;7835.4959000691215;;;;;0.0;0.0;False;True;101;104;10339.84042139916;2409.3;138.0;4163.9;138.0;0.4537799140910659;9.182567164714715;-163.39970847003042;341.8502915299696;3871.9378920638687;99.62229181991508;272.2472918199152;8.909264;57.538018;-2.0;True;00:22:00;2018-01-09 07:14:00;133;100;122;5ZDTO;encs_south\2018-01\2018-01-09 - 2018-01-16;2;2.0;;
622;14;311379000;220043000;311379000;HM120 ASTORIA;;OWBW;0.0;23.0;0.0;6.0;0.0;30.0;0.0;0.0;5.5469724893162375;1.3439242788461545;False;False;24;24;5841.388014847156;;;;;0.0;0.0;False;True;13;19;8572.612262315379;2004.0;45.0;1467.4;46.0;-0.0253809248404689;-7.970999741118852;174.6741450577302;5.174145057730177;840.8284783473986;-76.42464155511762;92.57535844488238;8.81693;57.5074;-2.0;True;00:39:00;2018-01-09 05:48:00;47;5;44;5ZDTO;encs_south\2018-01\2018-01-09 - 2018-01-16;1;3.0;;
627;14;636015675;219188000;636015675;EMMALIE;;OZHX;0.0;34.0;0.0;6.0;0.0;30.0;0.0;0.0;10.333098958333332;2.5337896050347224;False;False;104;104;7768.752443603799;;;;;0.0;0.0;False;True;101;104;8977.950323431289;3934.3;117.0;4657.4;116.0;0.4537799140910659;9.182567164714715;-179.83048565087765;330.1695143491223;4669.099190422067;97.05665872083586;272.80665872083586;8.919831;57.522114;-2.0;True;00:08:00;2018-01-09 06:57:00;116;100;108;5ZDTO;encs_south\2018-01\2018-01-09 - 2018-01-16;1;1.0;;
628;14;636015675;538006504;636015675;538006504;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.065605709876545;6.338562885802469;False;False;77;77;2769.208105217086;;;;;0.0;0.0;False;False;77;77;2769.208105217086;;;;;0.0;0.0;152.0910540790338;335.8410540790338;1175.258984224329;81.88327799404543;264.63327799404544;9.164357;57.592;-2.0;True;00:09:00;2018-01-09 06:29:00;88;73;82;5ZDTO;encs_south\2018-01\2018-01-09 - 2018-01-16;1;2.0;;
673;30;219001976;219439000;219001976;CHRISTINA PAULSEN;;OWST;0.0;24.0;0.0;6.0;0.0;30.0;0.0;0.0;2.803571506076389;1.684755316840278;False;False;12;12;1117.887404884769;;;;;0.0;0.0;False;False;12;12;1117.887404884769;;;;;0.0;0.0;113.67079597025848;43.60829597025847;770.2305628836099;135.84139808480762;67.7163980848076;9.622215;57.8549;-2.0;True;00:08:00;2018-01-09 09:13:00;167;8;16;P4VN5;encs_south\2018-01\2018-01-09 - 2018-01-16;8;22.0;;
687;30;219001976;220349000;219001976;220349000;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8808314732142857;1.4628078497023809;False;False;12;12;1467.2682440508302;;;;;0.0;0.0;False;False;12;12;1467.2682440508302;;;;;0.0;0.0;148.96004268367344;43.585042683673485;1332.5287989383194;130.1697633881736;297.0447633881736;9.622215;57.8549;-2.0;True;00:07:00;2018-01-09 06:50:00;24;9;16;P4VN5;encs_south\2018-01\2018-01-09 - 2018-01-16;7;21.0;;
688;30;219001976;220349000;219001976;220349000;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8048258463541664;1.3502492042824077;False;True;175;184;1890.070858460072;1507.6;189.0;1664.3;189.0;-0.2405557393024017;-3.966815274861814;False;False;171;171;2083.86880585127;;;;;0.0;0.0;-122.91601505744757;322.2089849425524;1332.5287989383194;130.1697633881736;297.0447633881736;9.815886;57.88378;-2.0;True;00:12:00;2018-01-09 06:50:00;24;165;177;P4VN5;encs_south\2018-01\2018-01-09 - 2018-01-16;4;4.0;./img/219001976-220349000-P4VN5_-2.0.png;False
