own_mmsi;obst_mmsi;own_length;obst_length;own_speed;obst_speed;r_maneuver_obst;r_cpa;COLREG;COLREGS_not_filt;COLREGS_filt
257684700;212651000;41.0;106.0;17.72651537698413;6.099841269841271;3409.6909684016778;693.1517654886243;-2.0;3;3.0
257827700;257036140;16.36;15.0;14.333708333333334;3.87923263888889;2197.34277708327;457.80678238750136;-2.0;1;1.0
259371000;314037000;123.3;88.0;7.2946614583333345;3.0143229166666665;1388.3607492290985;249.0159834227564;-2.0;3;3.0
257684700;258461000;41.0;67.35;16.629014756944443;3.7550927734375;3495.1498651703;714.3660196285929;-2.0;4;4.0
257333000;257516500;41.0;29.77;16.803041666666665;4.52711111111111;2788.668642919055;339.7591205545469;-2.0;2;2.0
257333000;259109000;41.0;38.24;16.94451388888889;5.061651041666666;5691.18448479752;4103.889425898316;-2.0;4;4.0
257684700;257015700;41.0;97.0;16.840017361111112;6.912847222222222;2962.925692622079;1505.2125863146396;-2.0;1;1.0
236700000;257017100;135.0;;8.613729166666666;3.823635127314814;2374.631339808349;111.3337774442243;-2.0;1;1.0
230995000;259120000;165.75;67.0;8.787354166666667;4.938666666666666;1164.934955265744;398.0257278116591;-2.0;1;1.0
257586000;257658800;70.0;0.0;7.000980282738096;2.0211752852182543;2381.230144274175;354.23914238831014;-2.0;1;1.0
257743600;257225800;;30.0;7.1265292245370375;3.318099681712963;1926.756437643332;1682.5310725214017;-2.0;1;1.0
257968700;257037570;;;7.510799575617286;4.179414544753088;932.3378893941746;176.45361996851352;-2.0;3;3.0
257042270;205821930;19.0;0.0;4.337945601851852;2.576576244212963;4793.505867316739;1770.0685466952968;-2.0;3;6.0
257684700;258337260;41.0;;16.27003630050505;4.209273595328283;1441.6840846732005;93.11890248494156;-2.0;2;2.0
257684700;258588810;41.0;;16.040484953703704;4.00570023148148;967.6762113434418;147.7744565207402;-2.0;2;2.0
258208640;257811800;;;7.598390376984128;3.711349206349207;1653.788747089537;389.3917436207368;-2.0;1;1.0
249425000;257255000;0.0;62.07;7.540863575268818;5.239995239695339;3862.1932137064296;1854.866758017944;-2.0;1;1.0
258267020;257002490;;;11.604856150793651;1.3227853732638888;3563.2259372652748;635.9341553966102;-2.0;1;1.0
258307000;257042320;11.0;14.99;8.312067212301589;4.652105034722221;2233.2776294048194;1115.7663778766614;-2.0;1;1.0
236700000;259883000;135.0;68.0;8.586539100241547;4.502612092391304;3521.7470281097703;665.153253017681;-2.0;3;3.0
236700000;377444000;135.0;74.0;8.570322916666669;5.4957135416666665;1857.4987590843768;640.2485767262583;-2.0;2;3.0
258072500;257586000;25.0;70.0;14.08062003968254;6.61112785218254;8124.768385621834;3663.0339610765286;-2.0;4;4.0
377444000;259883000;74.0;68.0;5.598508963178294;4.542701469638242;1684.1442960744178;304.81556718776733;-2.0;3;3.0
258027000;212792000;87.65;138.0;6.33440638354701;4.372777777777778;1907.91036477084;1314.3503109901876;-2.0;2;2.0
219015298;257557700;129.5;15.0;7.007817001028808;3.696378600823045;3287.817247050085;466.400192967369;-2.0;5;5.0
219023116;257956600;90.0;;6.164510924796748;5.316383384146342;1431.3535447261086;280.7842232035152;-2.0;5;5.0
257684700;219023116;41.0;90.0;16.298243055555552;6.121085069444444;2763.8982705591748;910.8585235918898;-2.0;4;6.0
257684700;257956600;41.0;;16.35370659722222;5.260495876736111;3951.270075557986;1412.3752475882634;-2.0;4;6.0
231522000;258260000;90.0;50.0;6.144306520061728;4.818004436728395;446.33731638750527;103.6680278581591;-2.0;1;1.0
538002583;257487700;118.14;;6.542420428240741;4.124598524305556;856.3140195045245;458.5746613148201;-2.0;2;2.0
257062640;235007171;10.0;0.0;4.3004340277777775;1.4404444444444444;3958.859861121629;3524.9670239592333;-2.0;1;1.0
257526800;258992550;;;14.096313657407409;2.9974427083333333;6195.738025449428;1014.3142363192908;-2.0;1;1.0
257171000;259587000;25.0;26.73;4.431557074652778;4.089933810763889;977.3476403000086;977.3476403000086;-2.0;1;1.0
259998000;244100614;75.0;0.0;4.415526357323233;2.6562578914141417;1111.9792264246637;552.1567259392925;-2.0;1;1.0
257684700;258094090;41.0;;15.704335317460314;3.568097098214285;4127.587833105434;438.2790435327701;-2.0;2;3.0
259587000;258434000;26.73;55.56;4.049527529761905;3.0651357886904766;454.0368817618236;282.7320993449452;-2.0;1;1.0
257200000;258105870;122.0;;7.4181051587301585;3.576709449404762;2743.8491521947835;177.89418202965712;-2.0;1;1.0
258087420;257622800;;;13.345010416666668;3.524346354166666;9097.08859470984;3412.580551430258;-2.0;1;1.0
311036900;257467220;194.5;10.apr;4.352280381944444;3.734947048611112;1299.569013173212;1153.9312154543702;-2.0;1;1.0
257114400;259458000;24.mai;58.05;11.99745177469136;4.699217785493827;6078.621788695197;1319.7500520932006;-2.0;1;2.0
257304900;229061000;24.mai;119.0;15.673139467592591;7.484898726851853;2237.568153151988;455.5050493682807;-2.0;2;2.0
219023116;257044620;90.0;66.4;5.111789279513889;4.533039279513889;3829.855136947084;3829.855136947084;-2.0;2;2.0
257333000;257149900;41.0;;17.341830357142857;3.910294518849207;11958.785264398724;3824.3011649188943;-2.0;4;5.0
257333000;259393000;41.0;69.0;16.83481617647059;6.22250816993464;9598.18968816516;319.94132274528107;-2.0;4;5.0
257333000;259393000;41.0;69.0;17.451813271604937;6.248356481481481;3410.321087522405;319.94132274528107;-2.0;1;1.0
257652900;257219840;;9.0;9.176402777777778;1.5639312065972222;13928.270305389684;3383.059044710866;-2.0;1;1.0
257629000;257076330;69.6;14.99;5.711137152777779;4.228894097222223;4325.324039884185;3857.142740423281;-2.0;2;2.0
219805000;258107280;147.0;;7.642419133771931;3.4440490222953217;4250.667825177592;1387.6148060611056;-2.0;1;3.0
257684700;257000740;41.0;;17.40269097222222;3.861778273809524;6110.617836193002;488.37553173762217;-2.0;8;8.0
257684700;257010420;41.0;14.feb;17.40269097222222;3.48714099702381;889.9569090691988;261.5416601614332;-2.0;8;8.0
257684700;257015020;41.0;21.52;17.40269097222222;3.5310639880952386;5167.820183597723;654.8878988040575;-2.0;8;8.0
257684700;257202900;41.0;;17.346423611111113;4.589005208333334;4043.747680061167;365.4140117729565;-2.0;8;8.0
257684700;257226500;41.0;42.0;17.355192550505052;3.970685369318183;4753.809259951442;211.56710519360337;-2.0;8;8.0
257684700;257344500;41.0;34.0;17.370538194444446;3.862687355324074;1457.594171914808;403.784113109965;-2.0;8;8.0
257044620;257000740;66.4;;4.835777777777778;4.330979166666667;2497.462097810496;2367.4505633698027;-2.0;3;10.0
257046610;257009020;66.4;0.0;5.512861689814815;4.175842013888889;3356.487264984034;3078.363300521887;-2.0;4;6.0
257046610;257010420;66.4;14.feb;5.445302579365079;4.320529513888888;4618.12097719408;4395.645851294212;-2.0;4;6.0
257046610;257015020;66.4;21.52;5.435828993055556;4.21871238425926;3240.4701881054248;3078.7557632913977;-2.0;4;6.0
257046610;258133500;66.4;;5.453111111111111;4.351878472222222;3333.1225375014337;3120.460097485627;-2.0;4;6.0
257561500;258599210;23.16;;4.382986284722222;3.791415364583334;254.95413312986133;113.04835248688892;-2.0;2;3.0
257576980;211456820;;0.0;10.047743055555554;2.749797241210937;7585.125512475058;2363.1264460455773;-2.0;8;8.0
257576980;257009020;;0.0;10.123487580128206;4.117565104166666;3447.1505580696626;1542.1633700746493;-2.0;8;8.0
257576980;257015020;;21.52;10.123487580128206;4.139206396901709;6152.659265715923;1406.248075554238;-2.0;8;8.0
257576980;258133500;;;10.123487580128206;4.226621761485043;10148.28738457874;1475.28313214786;-2.0;8;8.0
257576980;258375000;;53.3;9.980758101851851;5.007125289351852;13743.601549084578;2167.333239259713;-2.0;7;8.0
257576980;258375000;;53.3;10.239960748792273;4.832702294685992;3600.180401035481;2167.333239259713;-2.0;6;6.0
258375000;257882000;53.3;63.17;4.7917686631944445;4.0512500000000005;323.42894119110593;207.9172191041416;-2.0;9;10.0
258587310;258549110;;;12.02571304563492;3.770056733630952;9752.995419357074;2785.518730865043;-2.0;5;5.0
257841010;210459000;;0.0;12.939349537037035;7.098261574074075;1251.439686920628;969.3399042647544;-2.0;1;1.0
257052230;210459000;18.0;0.0;10.88572482638889;5.2083732096354165;3212.070592312692;1183.4747863811888;-2.0;1;1.0
257019580;227070030;;;9.664337926793982;1.9741721824363427;5803.78738842146;292.59694120068946;-2.0;2;2.0
257113960;257020390;;17.17;9.526868055555555;4.455571180555555;1605.8471284652223;959.5669908870352;-2.0;2;2.0
257231620;257347000;15.27;85.0;3.4982054759837964;1.897223216869213;1728.0482053461349;497.4961708395352;-2.0;1;1.0
257644000;211224900;70.0;0.0;6.634404166666667;1.5701005208333334;3993.189543460216;254.25978840548063;-2.0;1;1.0
258145020;211224900;;0.0;4.513446180555556;1.6244460227272726;3022.1624211812323;154.4257102946273;-2.0;3;3.0
258269860;211224900;;0.0;4.1525518607549845;1.627785901887464;2965.081450820533;129.82576785831208;-2.0;1;1.0
259393000;211224900;69.0;0.0;6.162883680555555;1.831301649305556;1752.8855353388103;964.5828580272466;-2.0;1;1.0
257027900;257048670;;;8.436888888888888;3.1586085069444443;859.9289505534568;186.8535790398473;-2.0;1;1.0
258551000;257053230;23.0;;5.166147569444445;1.09058203125;2429.4394929695213;1325.85022532713;-2.0;2;2.0
258592000;257145220;0.0;12.feb;6.505456912878788;3.619927793560606;1824.832184065154;282.7694644051629;-2.0;2;2.0
257029850;257303240;;0.0;19.285483440170943;3.898060563568376;8911.602604470194;2916.1832487002566;-2.0;1;1.0
259134000;257066870;37.65;;5.204395978009259;4.451150173611111;907.8895307249672;628.7456719532945;-2.0;1;3.0
257088400;257076330;;14.99;9.388611111111112;2.4078411458333333;1988.8949419212668;1016.3886313807334;-2.0;3;2.0
257175640;257076330;okt.54;14.99;3.2607244925213674;1.9589234441773504;2541.4529958273856;858.238667271523;-2.0;2;3.0
257906000;259503000;78.0;28.0;5.779908371913581;4.436636766975309;812.0766589429811;421.27042383723096;-2.0;1;1.0
257475500;258283730;21.21;0.0;4.305601438492064;1.962467757936508;3266.23130381178;2913.469038792072;-2.0;1;1.0
257121400;257053650;35.21;19.0;4.187899305555556;3.817338541666666;5033.991061771962;4926.728725026378;-2.0;1;1.0
257126640;258729000;;75.0;16.46222222222222;7.253800636574074;6280.173249998756;4540.013626631541;-2.0;1;1.0
257333000;257875500;41.0;;14.073873697916667;2.8294444444444444;4014.6581685119854;2286.775030474147;-2.0;1;1.0
257089310;257306400;;36.76;9.528475694444444;5.175793402777778;4687.950491419465;3099.82000929086;-2.0;1;2.0
257089310;257306400;;36.76;9.989868055555556;4.979661458333334;3920.510269084881;3099.82000929086;-2.0;1;1.0
259134000;257878600;37.65;;5.422565972222222;4.115957465277779;4989.871551453002;4697.745528442332;-2.0;1;1.0
257644000;257183440;70.0;;6.699575772849464;3.70573728718638;3859.3821176452593;364.1798731396338;-2.0;2;2.0
257644000;257457600;70.0;14.99;6.697574327256945;3.667489013671875;3912.0510132154473;350.85182057387;-2.0;2;2.0
258157000;258434000;101.0;55.56;7.607576884920637;4.526651785714286;8265.101633373906;597.3930448205779;3.0;1;1.0
257349400;257355400;84.1;84.1;4.59583767361111;5.289801793981481;2963.13371449889;396.5567929061378;3.0;1;1.0
257355400;257349400;84.1;84.1;5.289801793981481;4.59583767361111;4157.312326491716;396.5567929061378;3.0;1;1.0
257336000;304145000;21.0;90.0;5.123545138888888;5.092196180555555;4007.872897186236;642.927873093085;3.0;1;1.0
257906000;304219000;78.0;166.2;5.752131944444445;5.216386284722222;3995.964724569024;400.5405472608228;3.0;1;1.0
304145000;257336000;90.0;21.0;5.092196180555555;5.123545138888888;4007.872897186236;642.927873093085;3.0;2;3.0
304145000;304219000;90.0;166.2;5.129077308006536;5.937388684640523;8690.506538171408;527.6420093207134;3.0;2;3.0
304219000;257906000;166.2;78.0;5.216386284722222;5.752131944444445;3995.964724569024;400.5405472608228;3.0;2;2.0
304219000;304145000;166.2;90.0;5.937388684640523;5.129077308006536;8690.506538171408;527.6420093207134;3.0;2;2.0
257390400;257355400;84.0;84.1;4.415983072916666;5.246931423611112;2856.1116224685647;336.0592953631851;3.0;1;1.0
257906000;259371000;78.0;123.3;6.348451140873016;6.944999999999999;7299.709389420918;717.6440482579085;3.0;1;1.0
259371000;257906000;123.3;78.0;6.944999999999999;6.348451140873016;3307.846551761429;717.6440482579085;3.0;2;2.0
257271600;258613000;69.9;94.0;6.831029885912698;4.383973834325397;6673.894179562635;475.4775704489096;3.0;1;1.0
258613000;257271600;94.0;69.9;4.383973834325397;6.831029885912698;6673.894179562635;475.4775704489096;3.0;1;1.0
231766000;259279000;95.55;45.0;7.914750744047619;3.799195188492063;3993.544015032264;436.1561303019821;3.0;1;1.0
257364000;257367000;90.0;34.07;4.030867435515873;5.309801587301587;7636.106349442757;330.85495311389855;3.0;1;1.0
257367000;257364000;34.07;90.0;5.309801587301587;4.030867435515873;4853.5250869857455;330.85495311389855;3.0;1;1.0
259279000;231766000;45.0;95.55;3.799195188492063;7.914750744047619;3993.544015032264;436.1561303019821;3.0;2;2.0
257364000;257367000;90.0;34.07;4.032236578525642;5.322521367521367;7630.2665811883635;330.8347170416085;3.0;1;1.0
257367000;257364000;34.07;90.0;5.322521367521367;4.032236578525642;4849.977757680964;330.8347170416085;3.0;1;1.0
259279000;231766000;45.0;95.55;3.8064199942129626;7.922310474537038;3290.122091959506;435.80914400686896;3.0;2;2.0
257684700;257827700;41.0;16.36;14.74874710648148;3.849625289351852;12915.822484456809;482.7449533656492;3.0;1;1.0
257827700;257684700;16.36;41.0;3.849625289351852;14.74874710648148;10723.070982232652;482.7449533656492;3.0;1;1.0
257057960;257057980;108.0;108.0;5.676304976851852;6.044722222222222;3910.555582011338;538.9110872862061;3.0;1;1.0
257057980;257057960;108.0;108.0;6.044722222222222;5.676304976851852;3910.555582011338;538.9110872862061;3.0;1;1.0
259460000;257333000;20.apr;41.0;9.712952256944444;5.670142361111111;11478.398494563602;727.0418763730179;3.0;1;1.0
273313950;258729000;78.11;75.0;5.563004712301589;7.232078373015873;5507.378894719339;427.28726870806713;3.0;1;2.0
257586000;215211000;70.0;104.266;5.761777777777778;7.212671875;9456.87095502524;1205.78090878899;3.0;1;1.0
249720000;257225800;0.0;30.0;5.732036458333333;3.961222222222222;4378.216478202055;484.8139024409174;3.0;1;1.0
257225800;249720000;30.0;0.0;3.961222222222222;5.732036458333333;4378.216478202055;484.8139024409174;3.0;1;1.0
258177000;259983000;37.6;90.0;16.16212962962963;6.199457465277778;10603.025423434576;1174.3055181680768;3.0;1;1.0
259983000;258177000;90.0;37.6;6.199457465277778;16.16212962962963;10603.025423434576;1174.3055181680768;3.0;2;2.0
215349000;258476000;150.0;58.0;5.907342171717172;4.920471117424243;6120.654358808377;615.517903882576;3.0;1;1.0
258476000;215349000;58.0;150.0;4.920471117424243;5.907342171717172;6120.654358808377;615.517903882576;3.0;1;1.0
258177000;257304900;37.6;24.mai;16.153555555555553;17.31427083333333;7308.273947383199;913.2335353018964;3.0;2;2.0
258177000;258465000;37.6;136.0;16.08787202380952;6.533903769841271;5736.169412595828;470.7528544788607;3.0;2;2.0
258465000;258177000;136.0;37.6;6.533903769841271;16.08787202380952;5736.169412595828;470.7528544788607;3.0;3;3.0
219675000;377901132;85.0;65.0;6.256126736111112;5.154894097222221;5844.447961099494;755.245191974099;3.0;1;1.0
377901132;219675000;65.0;85.0;5.154894097222221;6.256126736111112;5844.447961099494;755.245191974099;3.0;1;1.0
246483000;257882000;88.0;63.17;5.408097222222223;3.3747019675925927;9190.833727687605;791.552430354427;3.0;1;1.0
257882000;246483000;63.17;88.0;3.3747019675925927;5.408097222222223;9190.833727687605;791.552430354427;3.0;1;1.0
257602000;257684700;38.55;41.0;4.85872316919192;16.24665246212121;7644.828922219254;257.0557332564308;3.0;1;1.0
257622800;257903000;;228.3;4.085211371527778;9.922347222222225;6970.742106834829;725.4653265318842;3.0;1;1.0
257684700;257602000;41.0;38.55;16.24665246212121;4.85872316919192;7644.828922219254;257.0557332564308;3.0;1;1.0
257903000;257622800;228.3;;9.922347222222225;4.085211371527778;6970.742106834829;725.4653265318842;3.0;2;2.0
257903000;258327000;228.3;44.18;9.868606150793653;3.1015947420634915;3839.442012845104;350.696221821677;3.0;2;2.0
258327000;257903000;44.18;228.3;3.1015947420634915;9.868606150793653;3839.442012845104;350.696221821677;3.0;1;1.0
258090000;258853000;42.0;106.4;5.059150270061728;5.898695023148148;3869.05960925908;206.8678805421555;3.0;1;1.0
257042270;257053240;19.0;13.0;4.2528747106481495;3.6871867766203694;5603.824958008593;1151.4445622781866;3.0;1;1.0
257053240;257042270;13.0;19.0;3.6871867766203694;4.2528747106481495;5603.824958008593;1151.4445622781866;3.0;3;3.0
257053240;257087480;13.0;0.0;3.838547008547008;2.8493853498931623;3853.266437712293;155.84402458868922;3.0;3;5.0
257053240;257391000;13.0;60.0;3.7255356626157408;5.205065827546296;4283.102204010547;290.8134281631422;3.0;3;4.0
257087480;257053240;0.0;13.0;2.8493853498931623;3.838547008547008;3853.266437712293;155.84402458868922;3.0;1;1.0
257391000;257053240;60.0;13.0;5.205065827546296;3.7255356626157408;4283.102204010547;290.8134281631422;3.0;2;2.0
257134720;258043000;10.jan;48.0;4.462705078125;3.806587456597223;4309.417251787071;549.6838727850753;3.0;1;1.0
258043000;257134720;48.0;10.jan;3.806587456597223;4.462705078125;4309.417251787071;549.6838727850753;3.0;1;1.0
249377000;257684700;0.0;41.0;6.596231674382716;17.342851080246916;8980.155017036175;599.4656704099075;3.0;2;2.0
257031990;257684700;15.0;41.0;14.910850694444449;17.37857638888889;8696.773620717053;978.7670049608336;3.0;2;2.0
257684700;249377000;41.0;0.0;17.342851080246916;6.596231674382716;8980.155017036175;599.4656704099075;3.0;2;2.0
257684700;257031990;41.0;15.0;17.37857638888889;14.910850694444449;8696.773620717053;978.7670049608336;3.0;2;2.0
228384700;257749000;0.0;65.5;4.306749751984127;4.917652529761905;3579.1241121257576;263.6295127636463;3.0;1;1.0
257176000;258553000;40.31;38.06;5.175793402777777;4.526307291666667;2367.190007160387;221.00538454978843;3.0;1;1.0
257749000;228384700;65.5;0.0;4.917652529761905;4.306749751984127;2460.608611705645;263.6295127636463;3.0;2;2.0
258553000;257176000;38.06;40.31;4.526307291666667;5.175793402777777;2367.190007160387;221.00538454978843;3.0;1;1.0
257055610;257586000;62.0;70.0;6.471550347222222;5.800093171296297;8003.772416804467;571.7510122422177;3.0;2;2.0
257055610;259086000;62.0;34.0;6.533444444444444;3.1690581597222227;13825.584893233266;2236.5730660991144;3.0;2;2.0
259086000;257055610;34.0;62.0;3.1690581597222227;6.533444444444444;13825.584893233266;2236.5730660991144;3.0;2;2.0
257046610;257044620;66.4;66.4;5.432211805555556;4.7843333333333335;2622.9418769770737;329.27685919299546;3.0;1;1.0
257659000;314472000;69.86;82.5;4.362328125;5.453914930555556;3256.969935384728;436.1772116926803;3.0;1;1.0
314472000;257659000;82.5;69.86;5.453914930555556;4.362328125;3256.969935384728;436.1772116926803;3.0;1;1.0
257477000;304407000;87.9;99.85;5.698770699786325;5.583762686965812;8090.865077357304;539.9905369541169;3.0;1;1.0
304407000;257477000;99.85;87.9;5.583762686965812;5.698770699786325;6750.461564219151;539.9905369541169;3.0;1;1.0
257315000;257070940;80.0;nov.47;6.936291956018519;4.167133969907408;6210.65102948153;428.3504756621647;3.0;2;2.0
257315000;257152420;80.0;okt.62;6.945000000000001;4.1445823688271615;8496.101088146253;484.0567838590921;3.0;2;2.0
257088310;257177000;21.0;46.55;4.355529152199074;4.480288628472223;5393.29066526179;590.0181014172308;3.0;1;1.0
257177000;257088310;46.55;21.0;4.480288628472223;4.355529152199074;5393.29066526179;590.0181014172308;3.0;1;1.0
257178000;259522000;82.0;54.9;6.310652488425926;5.196022858796296;5457.535628834685;456.9727562995415;3.0;2;2.0
259522000;257178000;54.9;82.0;5.196022858796296;6.310652488425926;5457.535628834685;456.9727562995415;3.0;1;1.0
257182500;258356000;;67.1;5.175793402777778;4.834973958333333;6707.315174494178;611.7430996750165;3.0;1;1.0
258356000;257182500;67.1;;4.834973958333333;5.175793402777778;7308.63257388138;611.7430996750165;3.0;1;1.0
257058340;259322000;14.17;123.0;4.025460792824074;7.386095920138888;6799.971588175939;697.6591503019246;3.0;1;1.0
259322000;257058340;123.0;14.17;7.386095920138888;4.025460792824074;6799.971588175939;697.6591503019246;3.0;1;1.0
257076000;232004630;96.0;0.0;3.82933841765873;7.299254712301589;7423.316832791121;631.4226872705805;3.0;1;1.0
257492800;257576600;14.jun;30.45;3.672651041666667;3.8997300347222223;3898.707407590367;1362.25777663407;3.0;4;5.0
257576600;257492800;30.45;14.jun;3.8997300347222223;3.672651041666667;4343.595628048265;1362.25777663407;3.0;2;8.0
259595000;259620000;54.1;34.0;4.359715711805555;4.582775607638889;4648.13227113859;384.34073424501935;3.0;1;1.0
259620000;259595000;34.0;54.1;4.582775607638889;4.359715711805555;4648.13227113859;384.34073424501935;3.0;2;2.0
215579000;257951800;0.0;;5.078416418650794;5.703098958333333;4138.629368522868;512.1496363368792;3.0;1;2.0
257062060;257951800;;;4.698994502314815;6.259074074074075;4240.475342458669;588.8613164404687;3.0;1;1.0
257594600;259699000;37.0;95.0;4.832964409722222;5.2521562500000005;8638.97241863869;671.6147705344198;3.0;3;3.0
257684700;215579000;41.0;0.0;16.07638888888889;5.058033854166666;6908.002033149671;666.3093050528412;3.0;1;1.0
257684700;259699000;41.0;95.0;15.897251984126983;5.239754464285715;10785.98836454036;1316.8166804836571;3.0;3;4.0
257951800;215579000;;0.0;5.703098958333333;5.078416418650794;6102.512744763424;512.1496363368792;3.0;1;3.0
257951800;257062060;;;6.259074074074075;4.698994502314815;5504.025321526055;588.8613164404687;3.0;2;2.0
257951800;258678000;;41.1;6.362230902777777;4.244166666666668;5320.082971157497;703.32834437409;3.0;2;2.0
258678000;257951800;41.1;;4.244166666666668;6.362230902777777;5320.082971157497;703.32834437409;3.0;1;1.0
