mmsi,times,x,y,sog,cog
210803000,2018-01-09 02:20:00,13920.3914902824,32482.8370791938,11.8,70.1
210803000,2018-01-09 02:21:00,14048.3684185566,32828.3045440795,11.8,72
210803000,2018-01-09 02:22:00,14168.359748855,33174.2331253201,11.9,70.5
210803000,2018-01-09 02:23:00,14287.0240129883,33517.709565792,11.8,74
210803000,2018-01-09 02:24:00,14391.4462365964,33872.6657360705,11.9,72.1
210803000,2018-01-09 02:25:00,14466.1708739952,34096.8373319371,0,72.1
210803000,2018-01-09 02:26:00,14466.1708739952,34096.8373319371,0,72.1
210803000,2018-01-09 02:27:00,14466.1708739952,34096.8373319371,0,72.1
210803000,2018-01-09 02:28:00,14466.1708739952,34096.8373319371,0,72.1
210803000,2018-01-09 02:29:00,14466.1708739952,34096.8373319371,0,72.1
210803000,2018-01-09 02:30:00,14466.1708739952,34096.8373319371,0,72.1
210803000,2018-01-09 02:31:00,14466.1708739952,34096.8373319371,0,72.1
210803000,2018-01-09 02:32:00,14466.1708739952,34096.8373319371,0,72.1
210803000,2018-01-09 02:33:00,14466.1708739952,34096.8373319371,0,72.1
210803000,2018-01-09 02:34:00,14466.1708739952,34096.8373319371,0,72.1
210803000,2018-01-09 02:35:00,14466.1708739952,34096.8373319371,0,72.1
210803000,2018-01-09 02:36:00,14466.1708739952,34096.8373319371,0,72.1
210803000,2018-01-09 02:37:00,14466.1708739952,34096.8373319371,0,72.1
305049000,2018-01-09 01:12:00,14457.0611658807,30146.7187195871,0,250.7
305049000,2018-01-09 01:13:00,14457.0611658807,30146.7187195871,0,250.7
305049000,2018-01-09 01:14:00,14457.0611658807,30146.7187195871,0,250.7
305049000,2018-01-09 01:15:00,14457.0611658807,30146.7187195871,0,250.7
305049000,2018-01-09 01:16:00,14457.0611658807,30146.7187195871,0,250.7
305049000,2018-01-09 01:17:00,14457.0611658807,30146.7187195871,0,250.7
305049000,2018-01-09 01:18:00,14457.0611658807,30146.7187195871,0,250.7
305049000,2018-01-09 01:19:00,14420.8151238057,30035.3945619194,11.1,250.7
305049000,2018-01-09 01:20:00,14309.0611036907,29712.8722820693,11.1,251.1
305049000,2018-01-09 01:21:00,14195.3831848118,29397.9135689631,11.1,251.5
305049000,2018-01-09 01:22:00,14079.8236514988,29065.671067375,11.1,250.7
305049000,2018-01-09 01:23:00,13967.9738580525,28750.0678350202,11.1,251.8
305049000,2018-01-09 01:24:00,13853.2924112028,28424.2179992512,11.1,250.9
305049000,2018-01-09 01:25:00,13740.7098134465,28108.1081323149,11.1,250.5
305049000,2018-01-09 01:26:00,13625.9245497698,27775.7869630513,11.1,251.5
305049000,2018-01-09 01:27:00,13513.507280683,27460.1173034754,11.1,250.8
305049000,2018-01-09 01:28:00,13408.8345780782,27133.05514132,11.1,251.1
305049000,2018-01-09 01:29:00,13286.3296442907,26800.1349243869,11.1,250.8
305049000,2018-01-09 01:30:00,13174.8834461936,26485.0018492059,11.1,249.8
305049000,2018-01-09 01:31:00,13059.3368412949,26151.9980903723,11,254.2
305049000,2018-01-09 01:32:00,12989.8534875713,25824.9392023172,11,261.7
305049000,2018-01-09 01:33:00,12931.5728497028,25486.3550107044,11.1,259.5
305049000,2018-01-09 01:34:00,12863.6939927372,25157.8939796082,11.1,258.5
305049000,2018-01-09 01:35:00,12803.8686997239,24812.5643832635,11.1,260.2
305049000,2018-01-09 01:36:00,12736.9812550345,24473.2280841833,11.2,259.2
305049000,2018-01-09 01:37:00,12667.0861256528,24129.0111072925,11.2,259.3
305049000,2018-01-09 01:38:00,12599.3105122029,23799.3140317339,11.2,259.5
305049000,2018-01-09 01:39:00,12529.364488209,23455.6109395731,11.2,255.9
305049000,2018-01-09 01:40:00,12437.6439202467,23116.3722240633,11.2,255.3
305049000,2018-01-09 01:41:00,12344.4456698375,22786.54509522,11.2,252.3
305049000,2018-01-09 01:42:00,12210.8281245232,22473.6190484218,11.1,245.3
305049000,2018-01-09 01:43:00,12075.4127169064,22153.3497765927,11.1,248.8
305049000,2018-01-09 01:44:00,11952.1955533625,21839.193349193,11.2,248.5
305049000,2018-01-09 01:45:00,11825.5957257496,21512.6354431303,11.2,248.2
305049000,2018-01-09 01:46:00,11700.954924209,21193.5590463376,11.2,249
305049000,2018-01-09 01:47:00,11561.5048520806,20870.2468702723,11.2,247.8
305049000,2018-01-09 01:48:00,11428.5319700001,20545.2697689647,11.2,247.8
305049000,2018-01-09 01:49:00,11295.5852121407,20220.2713107532,11.3,247.8
305049000,2018-01-09 01:50:00,11162.6645811308,19895.2514989985,11.3,247.8
